ID,log2FC
NEXN-AS1,2.976890181
CBFA2T3,-0.580704654
WDR45B,0.364412623
RNASE6,-0.614923463
BTN2A3P,0.727026478
RNU6ATAC27P,-1.962593611
GGCX,-0.399707663
FLJ37453,-0.815673303
ST6GALNAC1,-0.301780111
SRP9,0.345719111
KCTD6,0.805963575
ASIC1,-1.506230094
SPATA31C1,-2.214522561
ALDH3B1,-0.386226721
QRFP,-1.525381777
GMEB1,0.257572742
CDCA5,-0.15661037
SMIM3,0.526469762
C5AR2,0.331509078
LINC00870,-3.394226473
IL21R,-1.184269958
FBXL8,-1.456410109
SLC49A3,-0.995228709
CCT6A,0.458367946
PREB,-0.299193181
FAM167B,-1.488222654
MYRFL,-1.884411221
B4GALT4,-0.37743612
FMOD,1.494924018
OSTF1,0.529028534
PIAS2,0.396431397
UBE4B,0.250176687
TBL2,0.316900404
RRN3P3,-0.530478372
ARMCX6,0.684787036
ZNF473,0.380448176
HSPE1,-0.478922712
FLCN,-0.545459363
PRR29-AS1,-1.931770153
FXYD7,-1.364673269
RFC4,0.42302201
LINC01234,-2.890675168
ZNF33B,-0.327623632
ZFYVE27,-0.480321154
OGFRL1,0.408223762
MTHFS,0.733811919
ST8SIA6,0.329855555
FHOD3,-0.987162004
ZNF26,0.373419848
GRIK5,-1.056979348
IFRD2,-0.261152799
NR2C2,0.366466212
HS1BP3,-0.297020439
CXXC1P1,-1.317499722
TRIM6,0.486719327
ZNF252P-AS1,-1.657113286
HDHD2,0.68452486
PRDM4,0.505431553
BECN1,0.4565387
RFTN1,0.556232041
KCTD15,0.6557051
ST13P4,0.654380232
UBE2D3P1,0.989870284
PSMD14,0.589744004
KIF26A-DT,2.601522048
FZD7,0.895199941
NELFA,0.253075721
HMGA1P2,-2.697179877
RARB,-2.229035474
RAD54B,0.801105717
SLC2A8,-0.913969211
BORA,0.724012651
SCNN1D,-0.833988736
METTL5,-0.361584527
RAB33A,0.77869313
SPAG5,-0.219090749
KCNN1,-1.335162999
PIK3C2B,-0.830878454
LINC01948,1.853198956
SLC25A51,0.717795292
UBE2R2-AS1,2.629937122
CWC15,-0.391341151
KRT72,-2.730570265
MYO1A,-0.823513683
ALKBH5,0.199759646
RFXAP,0.566298179
MIR3975,-1.405381422
GPR155,0.691517499
RRBP1,-0.536038712
TP73,-1.165533778
KLHL21,-0.48980606
ACVR2B-AS1,-2.229315991
SHC1,0.328981442
BRD9,-0.424256285
HTR6,-2.771789129
PPP1R14BP2,-0.867787228
ACOXL,-0.978607173
MIR9-3HG,-2.450877588
SRPRA,0.287526908
CIAPIN1,0.318025507
SLC12A9-AS1,-1.513026274
SCARNA6,-2.330998471
LIMK1,-0.473411238
PTPN4,0.415353193
DNAI4,0.588561161
JMJD8,-0.523635131
ATP6V1H,-0.259136642
CITED4,-1.537433921
TBPL1,0.466912125
TADA2A,0.442950075
PSMF1,-0.26833117
MEIS1-AS2,-1.854444283
LNP1,-0.472279834
IZUMO1,-0.841611226
PI4KAP1,-0.342267089
CCDC142,-0.623240766
RNF114,0.251944671
ZBTB48,-0.645747968
IPO5P1,-0.975116279
LINC00467,0.273218349
DLC1,0.264955114
GSPT2,0.776600316
EIF4BP6,0.439856032
AHRR,-0.907723566
HNRNPH3,0.431583995
UPRT,0.430219644
SHROOM4,-1.581318855
ME3,-0.613780008
PRKG1,2.381505669
TXLNA,-0.673796229
IDH3A,0.478351684
EPHA2,1.891051906
SEMA4A,-0.928091195
GOLGA8K,-1.348345531
RAP1BL,1.222040377
UBE2D1,0.903794843
IGHG3,-2.165632495
CSRP3,-1.512670914
AP4E1,0.391514642
HMGN1P36,2.672042304
ENPP5,2.29443386
AURKB,-0.237409792
ZNF783,-0.710217211
ZBTB40,-0.285731305
KLHL36,0.399089951
MUSTN1,-2.299084193
ABCC10,-0.718629207
SETDB2,0.448577333
TUBB4A,-1.724010604
DUTP6,-2.808246493
PGAP6,-0.372140889
ZNF316,-0.877744127
LPIN2,0.229656593
PPARG,-1.838595967
TRMT61B,0.534400306
PCSK7,-0.675574062
RPL34P20,-2.999804307
NEK8,-0.557668053
SLC25A20,0.359474255
ARHGEF11,-0.563726874
BRD4,-0.642068293
SMARCE1P6,-0.972641109
XAF1,-1.593078143
ZBTB20-AS1,-2.109838177
MPZL1,0.432737324
PCID2,0.679074742
TP53INP2,0.59740807
GANAB,0.358448031
B4GAT1,0.374001789
PHBP9,-2.392094531
GOLGA6L3,-1.00685774
TPST2,0.196247608
SUCNR1,2.865629478
KCNT1,-1.58195656
DDX50,0.237289833
C3orf62,-0.346125075
SH2D4B,-2.769342433
MYEOV,-1.718740967
ATXN2,0.443007728
LINC01963,-0.6137954
STX1A,-0.835127434
MSANTD1,-1.885899971
ZNF48,-0.424877899
CTNNBL1,0.412211119
GTF2H1,0.286035916
LINC02235,2.243887193
PSCA,-2.276771176
SHISA4,-1.687825999
RPL10AP6,-0.546135931
TFAP2A-AS2,-2.777591064
THAP11,-0.445421342
ATP5F1A,0.36421075
ZCRB1,0.558658248
CHRND,-2.304670416
HTR1DP1,-1.649679212
MRPL35,-0.252166302
SBDSP1,0.838292555
ZNF500,-0.677926163
PRR34-AS1,-2.39613922
DHDDS-AS1,-1.068227385
NNT-AS1,0.450655575
FBXO21,0.616460163
DYNLT2B,-1.998785054
TPH1,1.407554715
ZNF563,0.357080228
FNDC3B,0.479424196
EGLN2,-0.826410565
GALNT3,1.371124676
CAPN8,-2.194016379
TRIP4,0.535398814
HACD1,0.484465686
APPBP2-DT,-2.212836283
SFN,-3.237100478
CRISPLD2,-3.157669614
CHST2,-0.366764311
NPY6R,-1.508049075
APOBEC3C,0.275599364
GIPC2,2.319981523
SLC35D3,2.060996473
ESYT3,-3.247497681
INPPL1,-0.508879236
RASAL2,0.862728808
BMS1P1,0.388570446
ZNF70,-0.511755214
ZNF311,0.563432495
MUL1,0.267199218
AIMP2,0.682482488
MRNIP,0.430012213
NSRP1P1,-0.900816457
UMPS,0.375578047
TAOK2,-0.6553011
ZNF681,1.092409392
GSN-AS1,-1.485772026
AQP3,-0.356676882
SH3BGRL3,-0.38346686
HSPD1P1,0.493960263
SH3BGRL,0.641753949
GCSAM,-2.305374943
ZNF674,-0.442186547
LLGL2,-0.474650887
TK2,0.405620371
OR7E21P,-1.96697086
DGKQ,-0.437048532
PAK1IP1,0.581223943
TNFRSF4,2.034301561
LINC02901,1.794766971
SLC9A9,0.971353053
EIF3L,0.665530646
ZNF594-DT,-1.037553615
UBR7,0.386793351
ATP7B,-0.489224848
DIO1,-2.608879056
SNRPA1-DT,-2.115276302
MFSD12,0.435315045
AGT,1.1455897
MLX,0.401902897
MIR4755,-1.579953447
FBXL2,0.65394361
RBBP4P1,0.879373555
KCTD21-AS1,-0.676158908
SMARCA5,0.519142821
GYS1,-0.548447851
ZBTB9,0.6921383
EHMT2,-0.692753894
TADA1,0.586404979
POGLUT3,0.46412354
HYI-AS1,-3.313376528
PLCD4,-1.907123402
NEK6,-0.552101875
PLP2,0.58450585
ATP8A2,0.968341229
MLF1,-0.982949992
CERS5,-0.338109479
YTHDF1,0.278518714
PLK5,-2.553771892
UBQLNL,-1.915900981
MRPS18C,-0.388578992
DNAH17,-0.870262254
YY2,1.008067197
MAP3K5-AS1,-2.033624193
BAK1,-0.590201977
PPP4C,-0.320985768
STK25,-0.304069627
GPX2,-1.165043309
AKAP4,0.777418559
HNF1A,-2.69178302
KRT18P5,-1.041041469
ZNF701,0.342693588
CIDEC,-1.741727979
SLC12A7,-0.559320846
PDZK1,-1.094124165
TDRKH-AS1,-1.458480073
TP53RK,-0.331677513
IGHD4-11,-3.145954235
ZFPM1,-0.717836175
ZNF20,-1.319791119
PLAT,0.607441454
TMEM39B,-0.472955294
C11orf68,0.524360225
ARMH3,0.341802667
GNGT2,-1.593329055
ZNF256,0.623762379
SERBP1P5,0.438011476
UBE2Q2P6,-2.766090061
FAM234B,0.396002763
SHC3,-1.416449961
PDIA2,-1.676767196
GUCY1A2,3.238589511
GTF2F2,0.590266496
PGM5P4,-0.656442653
NBDY,-0.621193042
RASGRP4,-0.819440471
TPM3P7,-0.794987813
MRAS,2.3152155
VLDLR,1.310203885
IGKC,-1.568379573
DDX58,1.448771501
TUSC2,-0.306844469
ZNF660,1.701581613
CTXN1,-1.161342882
ART4,0.347890038
NADSYN1,-0.352006843
GTF2H2B,2.177751579
CCL28,0.735029874
GPR35,-0.96483245
ERF,-0.635827686
S100A5,-0.684869297
DISP2,-1.236002644
ANXA9,-0.585102305
LOXL2,-1.100347283
PRPF8,0.327470273
TNRC6B,-0.406256083
ATG9B,-0.698948805
GALNT14,-1.574808456
DNAAF8,-1.845450012
TEAD3,-0.955206518
ADM2,-1.000553994
CLASP1,0.448121115
NR1I3,-1.657231061
CAPN12,1.018726972
ZNF763,0.9874943
GTSF1,-0.531778515
CTXND1,2.149740087
PAX8-AS1,-0.514693712
PRNP,-0.372991227
TMUB1,-0.4394685
MAEA,0.265370037
OTULIN-DT,-0.612632527
RHOG,-0.285582778
RBPJ,0.339509731
KNOP1,-0.346676011
RBM45,0.416691471
TMEM258,-0.478770509
PIANP,-0.846706437
BPTF,0.296207918
CIBAR1,0.492164488
GATA2-AS1,-0.227744834
TTC1,0.640650777
MLLT6,-0.68466581
NOVA1,3.571354518
ROBO2,2.488066152
RHBDD3,-0.386043557
CAPN10,-0.575929462
IFIT1,-0.682502592
P3H3,-1.540423519
SBNO2,-0.531519065
H3C12,-3.292040418
MCM8,0.394133614
LRATD2,-1.304162693
CLCC1,0.36053889
OSER1-DT,-0.495762434
ENOSF1,0.263660868
TCF20,-0.453062182
NMNAT3,-0.330040622
SIPA1L1,0.292189844
WWC1,-1.712298574
CALM1,0.288515363
GLUD1P3,0.514960995
TRIM54,-2.468361197
C1GALT1C1,0.475081842
CFAP418,1.183179114
TMTC3,0.61404159
PPP1R3F,-0.586516311
SENP5,0.458905019
ZNF146,0.461026337
CDHR4,1.4543733
RAB43,-1.025496522
PABPN1,-0.530546479
PLVAP,0.422871667
CETN4P,0.766576996
LAMP1,-0.19376738
AP1M1,0.295740495
CLN3,-0.70127932
NBAS,0.256488138
SIX1,-3.287008394
GPR79,-2.493652348
RRP8,0.274847488
CHRM5,-2.473699463
TMEM176B,1.705272604
SFPQ,0.350707423
USP36,-0.634491489
NELFB,-0.420455542
CCSER2,0.892679298
AKAP1-DT,-0.536581904
TRGC1,-1.560975127
SLC9A2,1.123971167
PCBP2,-0.335589965
METTL18,-0.400926297
FLJ42393,-2.272405597
CHD2,0.403802539
FXYD1,-1.548936642
TET3,-0.571883199
PREP,0.316300337
SCRT1,-2.286845391
PSMA6,0.879247511
TNRC6B-DT,-1.614725593
CEP126,1.033769866
ANKRD23,-1.2049482
MKRN7P,-2.638323198
SERP2,0.62556536
DENND6A,0.539871171
HEMK1,-0.406588049
MRPS9-AS1,-0.868702835
LGALS2,-1.015815383
RTKN,0.824244662
TSPAN13,0.345589274
ZNF706,0.362705173
DNM3,0.668238942
SPICE1,-1.052138727
SMCR5,-2.317312648
MIR3163,-2.678929145
OCM,-2.481904852
HDC,0.312049584
PYY2,1.472038689
PEX3,1.016853719
JADE2,-0.520771022
NIFK,0.501571561
EBAG9,0.606084247
RPL21P119,-0.821723935
ARHGEF18,-0.544369237
RHBDL1,-1.112804257
RN7SL351P,-2.478407405
PRKCSH,-0.480877491
ZNF398,-0.252487345
CDCA2,0.276325019
AARSD1,-0.471066584
SPG7,-0.347084788
CA3,-0.912432845
BBIP1,0.423822505
PHC3,0.319886357
KHSRP,-0.458396915
KRR1,0.360460593
IFIT5,0.86768995
VIM,-0.369635598
RCAN3,1.20797257
PPT2-EGFL8,-0.512050895
LTB,-1.323028383
ALDH3A1,3.213310651
MED12,-0.48412784
RBSN,-0.345072033
RGS16,-0.522700478
CLEC7A,1.033495301
SLBP,0.312470256
MRPS22,0.457906468
LRP2BP,0.72560419
SF3B6,-0.391940711
ERICH3,1.953399431
MTHFD1L,0.280031614
FUNDC2,-0.31070016
PEG13,-1.292846458
POC1B-GALNT4,-1.108390726
TPTEP2,-0.624514094
SMCO2,-1.19193101
TRPV3,-1.867212147
LRG1,-0.716251387
LINC01962,-1.859125085
GPX7,0.996949005
HCFC1-AS1,-2.387146412
PINK1,-0.442868899
CCT6B,0.592499155
COL20A1,-2.132956541
NDUFA4,-0.402544155
AEBP1,-0.580289744
ZBTB12,-0.596070749
SOX12,-0.589669911
TSACC,-2.405257959
TAF9B,0.613776143
TMEM144,0.771574009
PCOLCE-AS1,-1.870824078
LINC02489,-1.293060321
H2BC13,-1.295384348
IGF2,-2.186206311
TARS3,0.354803613
CCR10,-1.424019431
YPEL2,0.597551214
ADNP2,0.377564009
PRXL2B,-0.334420234
ACADVL,-0.359818675
CXCR2,-1.811008599
RASSF4,-0.741534473
PLEKHA1,1.040815161
TCEANC,-0.429545525
ACSL5,-0.32274346
CPNE9,-1.007203559
KNTC1,0.410926604
RIIAD1,-1.401776267
NEU4,-2.541338889
TUBA3D,-2.421191894
ZNF710,-0.721663256
SOWAHD,-1.331057388
WNT3,1.034203613
RPL23AP7,-0.302770034
PAXIP1,0.414844814
BIK,-0.932822094
MEMO1P1,2.25151627
KLHL17,-0.570384894
LINC02608,-0.857508224
PNKP,-0.571035362
MTMR11,-0.79621898
CES2,-0.482586144
SCPEP1,-0.39535502
TSSK4,-0.583924586
DEPDC5,-0.447743868
SEMA3F-AS1,-0.659251556
CENPV,-0.284367003
ZNF416,0.694692054
SLC34A2,-2.855074969
ARL6,1.45116748
ARF3,-0.613877026
MMP14,-0.413686758
IRGQ,-0.505026914
MTATP6P1,0.584760225
TNC,-3.057755498
MIS18A-AS1,-1.623385614
LINC01952,-1.589239339
ZNF565,0.636059772
LNCTAM34A,-1.018643383
ZNF816,0.630334503
FBXL13,-1.279280276
DDX41,-0.357281537
C16orf96,-1.575485685
TFAP2C,-3.52056102
DRG1,-0.280539752
CYTH3,0.395861035
ASGR2,-0.635871596
IGF2BP2-AS1,-2.008697502
ZNF585A,0.97621513
LTB4R2,-0.805571604
TSSK1A,-2.611408203
MTND5P11,-0.572362041
ALDH1A1,0.658453649
CCR1,1.820029637
SLC10A3,0.276770331
BTF3L4P2,-0.351596961
SEC14L1P1,1.672901067
CYB5RL,-0.360191221
DIP2C-AS1,-2.410615328
BRPF3-AS1,-1.008959541
PDCL3,0.452091514
ANAPC1P2,0.753781335
ARF1,0.378649236
TYK2,-0.522602726
PPBP,-2.944168224
DUOXA2,2.321907742
ISCA1P1,-0.748147543
NHLH1,-1.975117939
POLB,0.442790689
ZNF324B,-0.534061964
MORN2,-0.490970077
RNF38,0.568995782
UBLCP1,0.862944217
FAM83A,0.492167499
CNEP1R1,1.180054211
ANXA5,0.670030441
NUMA1,-0.63951638
TRBJ2-7,-1.362815201
CMTM3,0.578758329
RPP14,-0.696428892
TRAF4,-0.373549065
RPS4XP3,-1.504048939
FYCO1,-0.573720646
KLF4,-1.529252917
IFNAR1,0.468038236
SLC22A4,-0.466013776
ALAD,0.329494738
APEX2,0.264671541
RPL7AP60,-1.040911382
ABCB9,-0.472829788
DUSP3,-0.288461827
IER3-AS1,-2.320173336
VAMP1,-0.517911776
SLX4,-0.683806074
SYNPO2L,-0.764309386
ALDOA,0.61687147
HOXB9,-1.68216457
DHX37,-0.57177012
MYCBP2,0.383811099
TOMM40L,-0.513535788
ARHGDIB,0.609675306
KLF2,-1.576355187
VGLL4,0.478078123
SLCO4A1,-0.632034255
HDAC4,-0.486698097
RPL14,-0.318619793
ENGASE,-0.673569091
SERTAD3,0.446195755
SOX6,-0.397721933
KIF21A,0.814651929
ZC3HAV1L,0.792883714
GJA5,-1.387789954
TRIM66,-0.433265613
TMEM14A,0.731065681
MYRIP,0.872945136
RN7SL530P,-2.555545768
ACTR8,0.290808006
FIP1L1,-0.328274494
UBE2R2,0.270502889
STYK1,-0.891384024
MANEA,1.021877716
MT-TR,0.357850462
BRIX1,-0.332310969
RPS2P32,-0.622041368
PRKCH,0.654530782
NPEPPSP1,-1.519577829
IRF4,2.911490203
LINC00551,-1.567953529
BAHD1,-0.236886641
ZNF22-AS1,0.795275875
ZNF736,0.648277484
SPIN4,0.594153255
CRYM,-0.431131687
HERPUD1,-0.327453464
NBPF9,0.543242833
ZNF574,-0.362770907
EXTL1,-1.300736397
XRRA1,0.332772221
NPW,-1.848023391
DPH7,-0.29345817
DNAJC11,0.280718857
MKRN5P,-1.062420526
PMS2P2,1.946932137
REV3L-IT1,-2.611982904
VPS9D1,-0.528956396
TSGA10,0.463078324
TESPA1,0.281007561
SEMA3B,-1.229106283
PRR4,1.608049185
ELK4,-0.242149894
CERK,-0.366818094
TSHZ1,0.543944952
MYH3,-0.376700636
ZNF697,0.607164215
OXER1,-1.290519601
APOBEC3A,-0.965954665
PSD4,-0.48775274
BTBD10P2,2.370833873
CCNC,0.615930928
ARNT,0.286799023
LIN7C,0.510412561
ZBTB6,0.612092534
SUPT16HP1,1.094368921
SLC25A30,0.87881282
MT-TT,-1.768590831
PCDHGA10,2.281465835
BTBD6P1,-1.893851566
TRGC2,-1.673592797
RYR3-DT,-0.332036933
PRR19,-1.146934285
OGDH,0.270018885
MOSMO,0.70377152
AKAP7,0.696583288
TIPARP-AS1,-0.333720968
PRRG2,-1.248871357
ASS1P1,-1.893638517
DNAH7,1.799091494
SLC30A10,0.578372523
NFKBID,-0.594411609
MMGT1,0.902377409
SEPHS2,0.30471515
HDAC4-AS1,-0.938878578
PGS1,-0.36895519
MOSPD1,0.389259845
DCUN1D5,0.520230721
KLF7-IT1,1.463006636
ALMS1P1,-2.512618556
MAGED2,0.246840324
FAM168B,-0.285011563
BSN,-0.530203304
FAM81B,-0.863131649
ZNF528-AS1,-0.510840103
MUC1,0.390191437
SCUBE2,2.654674212
ATN1,-0.566722213
NUPR1,-1.506609653
IREB2,0.435097504
AATK,-1.745376147
RTN2,-0.470223911
ADORA2A-AS1,-2.081119864
EIF5AP2,-1.101163074
KRT13,0.159188308
ST13,0.471924773
CLN6,-0.445064159
CCDC32,0.29928277
TMEM191B,-0.900951721
RSPH1,-0.691298423
YRDC,0.559446031
SUGT1P3,-2.195299226
AFF3,1.219817337
MAK,-0.745671581
AGAP4,0.486986938
PHAX,0.240006501
MRPS26,-0.233181994
HAUS4,-0.248023909
PSMD7,0.334331094
EOGT,0.431790549
NACA2,-0.905651347
ZNF486,-0.980896685
METTL9,-0.377652275
TBC1D17,-0.434766337
VWA5B2,-2.018829853
TMEM234,-0.585072264
ZNF497-AS1,-1.730967532
KIAA1143,0.683161666
RP9P,-0.339304562
ZNF322,0.494969903
TRIP6,-0.197865191
LINC00265,-1.004758592
TAS2R4,-0.623935241
TOR1AIP2,-0.240019469
RABL2A,-0.44059818
GARS1,-0.197842764
ZNF611,-0.530424247
IL7,1.143134001
THAP6,0.44785604
GREP1,-1.139038413
RRAD,0.417475293
TEPSIN,-0.664908194
TP53I13,-0.408354381
KXD1,0.205862061
ZNF408,-0.498771347
ARHGAP5-AS1,-1.17859795
GOLGA6L17P,0.83862537
SH3D19,1.993949627
PLD4,-1.249810651
TFDP2,-0.23948635
CEBPZ,0.47821874
CCSER1,-2.504496065
MOV10,-0.436217137
AK7,0.430164655
MAU2,-0.387876398
RPL21P10,-1.855507078
DUT-AS1,1.679753989
UBXN2A,0.301178928
HFM1,1.399548638
ZNF330,0.462834627
C1QC,2.122441834
ZNF385A,-0.422021784
SLC25A27,0.80177176
DNTTIP1,-0.286037306
MON1A,-0.540373836
NKILA,-2.454759292
VWA7,-1.039332206
SUGT1P4-STRA6LP,1.550148994
AMBRA1,-0.274190448
BGLAP,-1.884774603
GPD1L,0.707125962
SPAG17,-1.276822415
SATB1-AS1,1.486200329
CA1,-0.517952418
LHX1-DT,-2.383821844
SETD5,0.333157754
POU2F3,-2.56837602
MAP3K12,-0.365770638
FAM110B,2.566370152
GPAT4-AS1,-1.948229021
MRPS24,-0.973203143
PDE7A,0.434288726
MARCHF2,-0.517332293
SGSM3,-0.983695808
APCDD1L-DT,-1.49017246
NCBP1,0.45766519
ZNF566,0.708717042
TEX15,1.025523966
ZBED4,0.511359001
COL4A5,0.572662307
MFSD10,-0.543044529
PDCD6,-0.786868082
CAPRIN2,0.368325606
TCF3P1,-1.378018966
KRT5,-1.957047464
PLEKHH2,0.920043886
RP1L1,-1.185519255
CCT3,0.386641414
DDIT4,-0.281345254
TEDDM1,-2.020128276
MBD5,0.486700943
SCARB2,-0.290174933
TAGLN2,0.212395185
CTBP1-DT,0.466180103
ZNF319,0.754497619
TEX45,-1.245767701
KCNMB3,-0.456061821
LINC02284,-1.824907497
RNU6-1016P,1.181410485
DNAJC27,0.631638734
ATP6V0C,-0.633428866
EIF2S2P4,0.70097927
FUCA2,0.538440479
LINC02365,-1.179733581
MYORG,-1.762714265
COLGALT1,-0.175068278
ABCA11P,1.215484444
CREG1,-0.259649189
STARD4-AS1,1.474187803
SUMF1,0.231793704
SPC25,0.460119185
MUC4,-1.098165205
FYN,0.410230082
RNF216-IT1,-2.649747935
VPS25,0.542688582
CYP2R1,0.408472471
NUBPL,-0.408418804
HIC1,-1.483086116
ZNF788P,-0.64321514
YBX3P1,0.700687749
SPIDR,0.399695147
FRAT2,-0.350838087
HERC2P10,1.491214906
CYTH1,0.237550133
SPRED2,0.509909113
CBX8,-0.370842574
GPR63,1.908204247
BCL2L11,0.332888517
CCNK,0.806996748
ASB9,1.159930957
PLCD3,-0.48156661
ARAP3,-0.814988323
CALD1,1.267344654
SRI-AS1,-1.482082902
MRGPRE,-1.166844724
NPIPA5,-0.682182993
SCAMP4,-0.357908606
ASAH2,2.162180324
LRRC2,0.540752175
COL8A2,-2.134222845
PODXL2,-0.446534066
CSNK1G2P1,-1.658770677
PBLD,-0.50125092
URGCP,-0.335299316
RPS14P4,-0.842020907
RAC1P2,-0.578074685
MPP4,-2.369661435
RRM2B,0.426675576
VDAC2P5,-0.361580436
PASK,-0.5275349
HNRNPA3P10,0.541742003
SLC5A10,-5.651046517
GLRA1,-3.013715723
RERE,-0.534189042
LY86-AS1,-1.096753714
TMEM198B,-0.526746648
TUBB3,-2.515016409
NAGS,2.155581796
KHDC1,-1.083601742
ZSCAN23,-1.803005053
AFTPH-DT,1.885112989
PLPP6,-0.486518758
MYCN,1.558854601
ADAT3,-1.313609285
CAMK1,0.349651771
LINC00960,-1.073151985
SMIM10L1,-0.253019964
STK40,-0.475040674
C1QBP,-0.360513259
ZNF678,-0.367773144
SEC16A,-0.574668359
MRPS9,-0.222577892
CLN5,-0.535828375
FHL2,-0.379599166
SVIP,0.346462448
RNF10,0.160632965
DEDD2,-0.535444566
ETFDH,0.263435581
SYNJ1,0.523954753
SDHAF3,0.586198658
ZNF773,0.550121876
LARS2,0.323586969
APOA1-AS,-1.873927066
SMARCD3,-1.288385958
KCNE1,-1.385047332
PPP1R15B,0.5390547
API5P1,2.367080852
DPY19L4,0.78963787
GOLGA6L7,-1.698316789
TAPT1-AS1,1.324309098
CYP2B7P,-2.300003485
MRPL17,-0.280055597
LINC02682,-2.042941699
THA1P,-2.332609175
RC3H1,-0.333993306
PLS3,2.95423052
ARID3A,-0.546564331
MRPL16,-0.317389576
MFSD2A,-1.264973319
RNF40,-0.54596473
PDE6A,-0.942529854
WDR77,0.340952037
MTND4P12,-0.568861937
GSR,-0.214751861
CAND2,-0.675036179
PIPSL,-0.839451048
IKZF3,-1.241160472
CKM,-2.341726005
FAN1,0.405330602
METTL6,0.274021832
RWDD1,-0.396757819
NKAPP1,-0.524248716
GLB1,0.521376187
NAA50,0.331585146
AIG1,-0.338356096
TOMM20P4,-1.30845881
PIEZO1,-0.593834326
LINC01588,-0.889533879
CNGA4,2.243299631
ASIC4,-0.673774212
MAPK12,-0.374460422
BEND4,2.23825527
RPS2P46,-0.31859428
PFKL,-0.396250006
CPE,1.864888626
TEX9,0.647538244
EVI2B,0.655441319
NT5C3AP1,1.205440135
IGHG1,-1.191677286
CCN1,-1.164049535
BSG-AS1,-0.786922185
HSD3B7,-0.822684547
FASTK,-0.503371945
YBX1P1,0.571379064
ZNF582,-0.693439061
C1orf174,0.583322219
MIR9-1HG,-1.769089997
ASCL2,-2.241210315
GPR174,1.550964723
HAL,-1.089236151
MLF2,0.197550553
MIR4664,-2.068154854
ZBTB26,0.564274015
SEZ6,-1.461178078
POLR1G,-0.735049205
CXADR,0.93353998
RNLS,-1.042904884
RDH11,0.246708568
TMEM74B,-0.657545763
TNNI2,-1.269619997
MBTD1,0.45299938
HNRNPA3P12,1.060012374
PRG4,-1.151156384
VGF,0.793568604
NUP54,0.417391179
SNX20,-0.528958939
PTK7,0.448118441
GAPDHP44,-2.560173384
COLQ,-0.676896909
PEX10,0.40355582
KLF13,0.25023149
FAM86EP,-0.611614933
GSTP1,-0.328180428
CKS2,0.427480356
PLEK2,-0.240510816
SCMH1,-0.431088942
EFCAB7,0.729332237
KCNK6,-0.424912803
PARP3,0.52265644
ARSK,-0.414108991
SNRPCP19,-1.73885956
ZMIZ2,-0.504669374
GAPDHP65,2.0718301
NSMCE3,0.563640705
FAM86B1,1.208049661
TPM1,0.43005464
FGF22,-1.0088162
ASLP1,-2.160216459
TRIM69,0.797718711
CREB3,-0.254615408
CTBP2P4,0.696823863
MTX2,0.466194186
LINC02046,-1.787763539
PLAAT5,0.672912906
DNAH2,-1.652318473
DCPS,-0.257839901
ALAS2,-0.248258093
APOO,-0.428219402
TERF2IP,0.513050381
GREB1L,-1.365385459
GTSE1-DT,-0.503840486
LINC00598,-1.843479298
KLF9,-0.514100472
MFSD14C,-0.28839384
TXNL4B,-0.23019266
ABRACL,0.466463159
CAD,-0.49507183
ANP32E,0.239520349
UVRAG,0.3754875
RPAP1,-0.347158697
WNT4,-2.028745135
IL10RB,0.94384803
NUS1P1,1.146217786
SYT3,-2.135930489
HEBP2,-0.250611983
CIPC,0.476048746
UNKL,-0.580845483
SNX33,0.596559555
NOL12,-0.542594115
ZNF74,-0.445742547
CCDC116,-1.026485023
ING2,-0.281700919
ZSCAN16,-0.392576595
SDF2,-0.262400398
SPAG7,0.177049509
PPP1R2B,0.743991208
GEMIN7-AS1,-0.707563334
GLA,0.273018694
SSH1,0.417956274
MEFV,-1.383955448
HNRNPLP2,0.56107451
CCT2,0.406446124
CDK4,0.541767669
EFCAB15P,-1.623460619
RABGGTB,0.387755699
RILPL2,-0.244426628
AQP11,1.50361552
PAICS,0.274286743
RAPGEF6,0.556458644
CLU,0.392327358
FDXACB1,0.797381637
YIPF2,-0.466992824
REEP3,-0.338075932
LRRC34,0.824304238
C1orf53,-1.140451542
CDRT4,-1.041783598
SLC7A11-AS1,-1.002223115
NARS2,0.545398972
HADHA,0.26949552
C14orf28,0.698501065
PARP16,0.572281652
ZNF213-AS1,-0.521477007
RAD9B,-1.041149056
EPX,0.412064041
LINC00216,-0.81582065
5_8S_rRNA,-2.201102638
FAM76A,0.328482243
ZNF10,0.611455217
EHHADH,0.595068933
SUCO,0.342690032
PEX7,0.609282355
EEF1A1P16,1.222177783
PRICKLE1,1.514773415
PDIA3,0.349103153
CCNB3,1.379435188
ARG2,0.313932168
MPG,-0.459701145
PHLDB1,-0.626986065
FAM72D,0.733543391
TMEM249,-2.293113085
STARD5,1.008823011
CNOT11,0.225635278
SNCAIP,-1.321810949
MED12L,0.574002964
C4orf47,1.500572109
GNA11,-0.595788474
ZNF284,-0.743622041
GALNT10,-0.198766599
FRG1,-0.245029735
BIN2,0.282165212
CCDC189,-0.68006428
HHIPL2,-1.382783842
ATXN7,0.274249231
DBIL5P,-0.85186795
ANO10,0.341664766
PPT1,0.288816336
ELP3,0.233166318
MIDEAS,-0.563922705
IFI30,-1.260112463
RFX1,-0.670728047
SLC16A6,2.300893735
