L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
id	L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
TMSB10	13.5012846830725	13.683236553916	13.8556631058078	13.7264633293783	12.9043776883862	12.971056051331	12.7289817127418	12.9447759341645
ALS2	8.91816965696195	8.70807979961408	8.74734398487841	8.94290900476957	9.85099160636715	9.53965408153079	10.0735179555745	9.7964913830991
IPO7	10.5013183076674	9.97646945935049	10.071658816251	10.2292355264564	11.2948913686139	11.0975484461996	11.4590556212545	11.326401039461
RPS15A	11.2032747450168	11.5611793216868	11.7121294169758	11.510263409935	10.4128624681111	10.6974969856371	10.3227726881543	10.4720323005964
PPP1R14B	10.8010737651788	10.8082314942653	10.9747929511248	10.8151859571857	10.1398116251379	10.2850556133315	10.0602676142012	10.1829516369315
RNASEH2C	11.4316502104916	11.6956946067171	11.8327342799037	11.662814213808	10.7891812132242	10.9066403363586	10.635460598446	10.8565709281299
BUB1B	9.32682242723598	8.87217004232727	8.85579383734764	8.91596978706133	10.3281642036129	9.88671763779963	10.4434040819525	10.1549815320037
SMIM1	9.70530820135439	9.89167143551616	10.0763701614433	9.96342692796391	8.8978452579172	9.15499295374579	9.02040074662621	9.13659197338796
NOC2LP1	6.72452295833882	6.78980504887091	6.9350510858191	6.93896451702772	5.97702133808081	6.03234419312767	5.93715642152333	5.86901768734502
NFKBIL1	9.38883286605604	9.67022220610376	9.47049258937772	9.36031761157856	8.49135648388186	8.75718209152522	8.3714472252191	8.54060084181357
TNK2-AS1	4.91353875044401	6.05512039333889	5.55917402002798	5.52891539743194	3.94108755424867	4.13050716057761	3.89593124186131	3.9645764364594
WASH8P	9.1793617943105	9.74730599250185	9.5671568155614	9.48982530182128	8.51817142786084	8.64557092048659	8.39054150927051	8.51319871230807
DAPK1	8.03285937545095	8.09318710108082	7.9786118689001	7.88901396773163	8.8724792082065	8.62243835711562	8.91956905374894	8.79273589376024
MRPL54	8.33687766050219	8.79588455688428	9.03033203000762	8.83247906108706	7.60273872028655	7.80602016903889	7.45532355002729	7.51513328435751
NGLY1	8.18423719855655	7.85844816896654	7.87419750699723	7.98935604833585	8.75055288300128	8.77877689252242	8.74967524359713	8.7825115120529
H1-5	7.23205909533619	8.02071818179088	7.8388162156553	8.56948252533822	6.35483258842446	6.12021533314686	5.52513791363496	5.79935936560761
H3C11	4.82008334949725	4.91276374508409	4.93142374891907	5.35361961964673	3.61836003485003	3.70493332607122	3.43770772674063	3.72481604684127
H1-10	9.70601995421389	10.4888536949277	10.1902584831382	9.96968515762405	8.89444285353939	9.06113731863097	8.83940595468858	8.98254374677247
PODXL	6.79902068724676	6.72301721352315	6.78320381986651	6.63495124016114	7.50752873372804	7.60133078448212	7.66304622716315	7.48517892032423
NSRP1	11.0788398142909	10.7725883214592	10.8579907945956	11.0166817564363	11.7196943515088	11.5901088964567	11.7484320289184	11.727230322071
ZNF664	9.4238836822279	8.96749738224168	8.98856762860444	9.12308128268572	10.1474454038447	9.97441404333045	10.1437126258908	10.1427671582684
NDUFB11	9.30345478377186	9.72947358987679	9.82644843470635	9.7804956286911	8.62669497614745	8.82047650040386	8.54742140270249	8.70255172492858
UXT	8.43731822052754	8.60685297095989	8.79232607134185	8.77628343980072	7.6420951987687	7.86541628087363	7.5828738069447	7.82572882968179
TTC3	8.24887491280335	8.03117923821718	8.03811681882501	8.26447255659647	9.08589454054326	8.83914939516214	9.2138971101407	9.02697509605977
FRYL	7.86539423318201	7.60657062542207	7.79880664077358	8.01077786140597	8.88471242766865	8.59599953570994	9.02615742252056	8.82354247852525
PDS5B	8.43705181378551	8.18329071530437	8.1597559832435	8.42564462636608	9.17391701106213	9.04107442316483	9.2946485415821	9.12475698100233
SNRPF	12.758877892523	12.7550027989153	13.0413653741025	12.8411748347859	12.0391028889622	11.9303904122928	12.0582294568757	12.2099909909485
LSM7	8.63306147027971	8.74826724863503	9.00721860713988	8.75742301987612	7.95342372669218	8.0393001357932	7.89287286888387	8.03226787479949
HRAT92	4.76201666478118	5.05946432063761	5.18074292382312	4.90550148019961	3.64077446307907	3.86514048687888	3.62197779977821	3.66944317887812
G0S2	9.46857039731331	9.51032170467438	9.69617524104977	9.57767731056511	8.90557363870362	8.98438975583418	8.87793967576813	8.84431039059619
RPS27AP16	8.8330300849093	9.12716969087228	9.36152958855688	9.26361192758597	8.16445826398156	8.28685215171038	7.9204349861014	7.9890606858405
REX1BD	9.76303590306754	10.3351637074819	10.3804551115772	10.2180132858055	9.13054777191276	9.27994199252278	9.01483760167986	9.11858896339208
CCDC28B	9.71070162130824	10.0358893206145	10.1040751172272	9.96703793104658	9.17235164125273	9.19959839867838	8.95400843663211	9.09579159748333
SUPV3L1	9.28975374084913	9.31479073117397	9.55860300744014	9.33582979751396	8.4984767897109	8.74047326162487	8.53766668572868	8.58873193485049
JDP2	7.38517491838962	7.21495373212799	7.20237829353509	7.11946251580903	6.35227057986943	6.41374881018608	6.13924385243577	6.07682030569414
UBE2E1	5.87104748569326	5.55461114983416	5.22500040445364	5.71500681302317	6.91780422584957	6.64780965341805	6.98074889890892	7.04591854010465
CMYA5	6.35670277706134	6.16486600122844	5.91545130114195	6.21596237433836	7.22620223370213	7.09493713435374	7.51097659884865	7.24403770990247
PPP1R12A	8.46270201364456	8.56557644347338	8.33724047156127	8.66952120258562	9.67379032450558	9.31892013239545	10.0195602445467	9.56260238191673
DDX21	9.26498379587477	9.16659331204859	9.28821036374569	9.33186996739881	10.2386264394779	9.9048551333726	10.440102510315	10.1193038613797
SRRM1	10.3156470707904	10.1586494185902	10.1111984957385	10.0994663260752	10.923191229643	10.8176202264147	11.1911062969231	10.9828786889625
PSMG4	8.03153383202635	8.28009069319765	8.33057893155654	8.1493409947358	7.37452995419978	7.48224743121026	7.30865914474251	7.45224841268846
NRGN	7.16118687499476	7.4983955929407	7.42511976277844	7.33818194899249	6.47996813880465	6.57690500835513	6.41021667647445	6.52479617979746
XAB2	10.4865865493147	11.0803107657881	11.1029736116676	10.9138845352462	9.85547491681954	9.95039773348297	9.60285061346711	9.83347524821493
ITGA2B	10.6539403804572	11.1837720884405	10.9008599469039	10.7176141525625	9.98152729429922	9.99902256354602	9.92374929536282	9.94778947671255
MAP3K2	6.38749043024454	6.23679312781537	6.45118463344978	6.45801326112452	7.35172243967929	7.24060805910439	7.52359953113562	7.2289503393376
L3MBTL3	6.76434768348685	6.57941628897459	6.46926789878444	6.57772829574718	7.61165316912566	7.37702037267975	7.72532718699407	7.48416965291175
AURKAIP1	11.5793354590344	11.9819440503812	12.1466136390666	11.9021785458261	10.7914004391342	11.0766069561462	10.7452557761677	10.9390167086573
LSM14A	9.67899827360561	9.41034701940555	9.48799616664093	9.6278105654591	10.3819726401329	10.1592791039158	10.4365452573879	10.3785138447258
HSPB1	9.94775628129324	9.98655556999584	10.101604474167	9.92420421191923	9.03352247788911	9.31953352973821	8.90184912201315	9.18069777111325
ATP5F1E	12.4480051119118	12.8096891390038	12.9980313271668	12.9210074967382	11.8809087279984	11.921704755524	11.7909005859303	11.948373211646
LIF	5.81874424265269	6.43288852730776	6.12801883577089	6.08480377216553	7.29143920043986	7.3043498812412	7.34248421523773	7.08365776231058
EIF4H	11.5801338001195	11.3795084103814	11.2475038227757	11.2956270974017	12.2175992254813	12.0637838773206	12.4386031374531	12.2981679789469
H1-2	10.5516696289854	10.6960985195822	10.940733892156	10.8417876496842	9.85563101177742	9.99714165865949	9.62751368164953	9.88676548142761
SART1	13.4852262212372	14.0763000432946	13.8042837252799	13.6942950680262	12.8407446998115	12.9228292375444	12.7334527678647	12.8350061016817
ABCC4	8.56186967184613	8.25457175808357	8.01136952094255	8.19010513155089	9.42977380894602	9.14780404397481	9.60418332353883	9.32984647635427
IQGAP1	8.46361195383459	8.36006445875216	8.26367275310736	8.23382181425126	9.3548989075942	8.99030448164501	9.59194399364393	9.36955609478947
LGALS9	7.32431099318012	7.51464532070975	7.45471266045251	7.43146328427641	6.49507716293306	6.73638768552953	6.62700021334782	6.46050418066072
ARMCX3	8.37335423610608	8.04088716591729	8.20547350590593	8.15129614938599	8.88724745819065	9.00390444734954	9.07883462831946	8.94545007661059
SMC4	10.0197561589165	9.61855928419826	9.49712408182785	10.0041474904218	11.1524211556686	10.7473207499562	11.4213644316198	11.0405535258133
MXI1	7.96813876960625	7.82389912766705	7.77313825377607	7.99310909368102	8.65399376173128	8.57620762487311	8.85957475104164	8.69369620167674
KPNA3	7.51388156525181	6.93337407787082	7.26956783674698	7.16106340277435	8.34818749995329	8.19092318385499	8.67478468135148	8.3674810297949
H1-4	7.90483041820626	9.04887572508733	8.67374799463246	8.86421469063747	7.10377160220299	7.2308862330835	6.4882643834746	6.77820567059177
RPS28P7	7.38399441703273	8.0428868631649	8.21710227658776	7.89032383665073	6.46808485723801	6.7993037579943	6.40735368255793	6.70430811471509
ACBD3	8.04019792577666	8.20260202578636	8.12602455546316	8.13776962387434	9.09465966696326	8.7518377328936	9.27144871317519	9.02661775547451
OXR1	6.45881283277586	6.31184557504569	6.46211869886886	6.50856448434806	7.47844862438727	7.2082813090439	7.79515512857429	7.55988318755237
CAPRIN1	9.50016727245581	9.02212207322416	8.98143921283195	9.25242498407739	10.3827877744818	10.0961998267864	10.6844818168146	10.3867578519015
NARS1	10.6909139181793	9.96089706756212	10.1040083369053	10.1639301164828	11.5933478581888	11.3353861036908	11.828165102445	11.61755495868
RPL28	12.9776905300201	13.3374037450882	13.4939298372118	13.3546721779016	12.2627167486042	12.48770662826	12.1505745782671	12.3964527971842
CSF3R	6.78843647282909	7.48820353864944	7.25904573856459	7.08955798664239	6.06679767503755	5.81608400674636	6.08477361682294	6.05563255933006
PRTN3	7.88009564595943	7.08250033912478	7.24013307395608	7.24805041011089	6.0088259520625	6.21335245903469	6.18291331957776	6.14181671465796
SERINC1	9.35873658056307	8.72052518744555	9.12382721810192	9.15945521613247	10.0921319328055	10.1650425899131	10.2010179122464	10.193270056054
PPP6R1	12.0532311064062	12.6284412608924	12.2838886030632	12.1799410668028	11.3759749263374	11.4257385405963	11.3205615731087	11.3904980666502
SEPTIN10	5.3648475340017	5.18661839732263	5.3489414277728	5.48465810488769	6.34268121827467	6.30468766759443	6.51261666157551	6.56991193760867
UROD	14.0005398884699	14.3496384383972	14.4854809097669	14.3806301678424	13.3733269964504	13.5486525691891	13.2501586912059	13.4219888700269
C19orf18	5.09186897656963	4.81970010490634	5.09703874943853	5.17235497293003	3.74826793243167	3.97150579737499	3.90666210231208	3.73621814884409
TIMM8B	11.1855989727592	11.1881323657092	11.3917023684928	11.3118986477446	10.5445138653773	10.6515573134055	10.4418129730624	10.6592226451512
WDR4	8.27067944991356	8.62448816269409	8.5957976875473	8.49887461102211	7.57701115744525	7.74275705284106	7.32798944099961	7.51460721288323
MRPS15	11.617062005636	11.723729484083	11.9202397645904	11.8415942477868	10.9447179301612	11.1426583477569	10.8805505947289	11.0552037715458
MFSD14A	5.47199616199479	5.18857040558058	5.20437717731528	5.01806264791546	6.84317826801229	6.11963278197347	6.83439286711692	6.58305218953149
SNRNP25	10.6390603016431	10.8081954136475	10.8746257829234	10.8830977217841	10.0678327482819	10.1875261135601	9.95947881886011	10.1506475293806
NEK4	7.73388776360127	7.45462861227694	7.31904279115535	7.43756862580196	8.30844245024502	8.31068124988448	8.41694257343765	8.32182874251265
ITPRID2	7.07974977858448	6.8126584665577	6.80142618559842	6.83195457072212	7.91439300715322	7.61548247521822	8.17554432973346	8.03512512206157
DNAJC6	8.20763944752011	7.84636188825596	7.94652959748482	7.89778379835157	8.96843143274024	8.68053326925134	9.06966532570975	8.91916868822204
HMGB3P16	4.68476062948333	5.39561647009016	5.5211764647368	5.60214498294576	3.94628487155453	3.97643519333703	3.87111188112374	3.93264332407192
CNIH1	6.52700549559444	6.36944754755227	6.21328084264928	6.54375219544545	7.461802668487	7.18623142070509	7.58111654705668	7.54584203725416
PAXX	7.48659710019394	7.79593696880968	7.79525320547279	7.6334393075376	6.875632052543	6.817892823915	6.73301016007761	6.92819810749309
EIF3B	12.7716746709048	13.2215753307817	13.0701268708681	12.9422685214977	12.1701167150535	12.2845545575527	12.1373750758243	12.2290382531134
RFXANK	9.12201687446805	9.28459497320111	9.39064017402853	9.23476627741833	8.44103659007989	8.58580040177948	8.43730984009196	8.63107011817888
COX5B	11.8274650811467	11.8899643754484	12.0886064012945	12.1130039362621	11.262217831117	11.2678080675155	11.0893672945963	11.3111768692128
UBE2Q2	7.50612790552151	6.90271702308949	6.90629678489504	7.1566746471828	8.45751703069385	8.12212391288931	8.58650237953442	8.35050069613608
TOP1	12.2923709813295	11.8732790341191	11.9069352555136	12.0001545952396	12.972052883791	12.8025906985704	13.1965842415729	12.9832093756563
UHMK1	7.15137497514767	6.57307045671348	6.69636401294216	6.99396743912758	8.11193579213383	7.84703628937394	8.44674279461872	8.13939268146892
PRKAR1A	9.53951494025678	9.12628954038973	9.19809551731262	9.37432677243248	10.3497334986227	10.0802587321954	10.5771759190882	10.304129590889
APOL3	7.56222763875552	7.52309689466063	7.38568734444806	7.52624298655362	6.76425774958939	6.74969072426764	6.79326454368387	6.78568804878719
USP33	7.91661244245708	7.52649906434924	7.44533585013207	7.68365831565603	8.58773244604007	8.54937027775934	8.89155449406461	8.63636152568203
RAB3IL1	9.77902202621966	10.0863869277036	9.89471646418591	9.91709561276211	9.28322541279659	9.21484983625339	9.22231308907917	9.30235905795479
TSR3	11.3350551972787	12.0577750336826	12.0265770814747	11.7930562816549	10.6527734539494	10.8498668841957	10.4694504124717	10.6591213474
HSPBP1	8.97563232888398	9.32989964536979	9.16987556114954	9.10585399075802	8.42642843824406	8.42912824869956	8.20479525712676	8.34077284178538
ATP1B2	7.8427969654473	8.51029550630171	8.33584067639338	8.26092032841132	7.12786225077401	7.18558442394505	7.26183218650179	7.31316401513685
LDHA	10.8144530938239	9.97351274603426	10.1393790069617	10.2952037970967	11.6896213838143	11.6325789668218	11.7155804756066	11.7476461884127
GIHCG	9.53233943673515	9.58530250342232	9.92288882061919	9.72863335509937	8.77102309712712	8.96066735723731	8.60092877705032	8.81677173660418
DARS1	9.18469796653545	8.40908008141403	8.35162592322901	8.70036764189997	10.1758120530364	9.93487767037715	10.345378560705	10.1798804124562
POLE4	8.26703059358101	8.34316382173605	8.46964159585836	8.41093224741117	7.6442850955314	7.72438283350258	7.51221912844795	7.70979832222226
RPL19	16.0132193610658	16.0456583194587	16.2112810035616	16.1245395440673	15.3765959925427	15.5405816229396	15.2742880628644	15.4602765516845
WDR47	4.5944075038132	4.72777827061038	4.70266799335897	4.57899016862766	5.77452845539219	5.696444624417	5.96178635207758	5.75842664167775
NDUFB7	10.4691140018584	11.1360579003409	11.2034523768392	10.9772509571328	9.72687984572995	10.0009107762466	9.63705243790386	9.84676897478109
RPS9	12.7608975032377	13.0821657545492	13.1903155790781	13.0186979308731	12.1306662651034	12.3079110276799	12.0240953768363	12.2128953106051
NEMF	9.08473575562881	8.75096241664647	8.64675899750728	8.78375265708629	9.77008341670153	9.55033100149449	9.81167782164447	9.78723806210624
COX6B1	9.06723729334097	9.41465402704895	9.42805049519018	9.42718435994145	8.42672369287886	8.57876499256996	8.23588641539015	8.50154959932521
S100A6	14.860054128674	15.2943850165829	15.5059697658151	15.339598930842	14.2454085092707	14.3736334552333	14.0646064163269	14.2835373085213
OSBP	8.54483987930653	8.29757974803255	8.13798261597398	8.27699517229087	9.38166326744794	9.01271464161212	9.54776445937578	9.41860373116896
SCART1	5.18018177518304	5.41068589437695	5.22923374962447	5.19920427420162	4.14921530875358	3.9314888962586	4.03949343585993	4.21736623493001
TLK2	8.7521563056791	8.26829283062697	8.22825168705448	8.39850385366419	9.47764070777875	9.29224365588975	9.58450054041816	9.46570218572163
ARPC3	13.7046746546283	13.7969413635201	13.9832854947459	13.8039141310639	12.961877176458	13.2212124621055	12.92052265252	13.0920260813113
ZFR	8.3940217788258	7.66102127169947	7.77720369016559	7.9801145839681	9.37847774366633	9.0271637274974	9.64673369799461	9.33564097120393
STK32C	8.03183813849192	8.15370132549753	8.11698072319206	7.97956684022981	7.28755745808697	7.42367921512746	7.08002650376876	7.21738373226601
CLTA	11.7984550603592	11.6071298343205	11.8033370121689	11.8007674648345	11.0977679852716	11.1995649060373	10.9681391544632	11.114389178799
DHRS4	8.93131462562691	8.96785790034894	9.12599639069842	9.14022649277146	8.33822690049736	8.44862225094375	8.34483626860718	8.41251687486684
TSKS	6.68610512124318	7.05356207189731	6.81920836312178	6.60369170597824	5.62119212779459	5.8989085910846	5.68466667096197	5.83924231022666
MPND	8.73027514070941	8.98156628304896	8.82319344358439	8.82156396352889	8.13199478430686	8.18275236527406	7.94377245992681	8.14772380054048
