,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IQANK1,2.14819169777767,-0.65568289893164,1.41709002370571,-0.462696715073205,0.643581773209438,0.745239136461044
CSRP1,150.817813791337,-0.0931646497786791,0.20145279051832,-0.462463932810137,0.643748661036237,0.745381658219229
GPR55,1.21481547638231,-0.942338354417881,2.03976545817473,-0.461983680840016,0.644093023273942,0.745633738991949
TASL,10.7730562931858,0.296077789276236,0.640892965538115,0.461976968381356,0.644097836949965,0.745633738991949
TMCC3,3.91837232481394,-0.361371076884446,0.782050750261463,-0.462081363343273,0.644022974338335,0.745633738991949
MCAM,1.96074682794399,-0.735694583690625,1.592804240816,-0.461886379278929,0.644162802175502,0.745658213416979
LY75,1.33516395434819,-0.589831972539443,1.2777451961501,-0.461619401361577,0.644354278989889,0.745791315024522
FLT3,2.02368749530965,-0.574445668167803,1.24462080312654,-0.461542717850106,0.644409280839878,0.745791315024522
NOL3,31.7183402455726,0.142852552319684,0.309479335265387,0.46158995461582,0.64437539966896,0.745791315024522
INHBC,1.93858397885442,-0.545048203011245,1.18117227766312,-0.46144682983044,0.644478060012991,0.745820185752638
TMEM221,1.37836503322764,-0.69245437255507,1.50171138288086,-0.461110157683347,0.644719574466153,0.746048936312676
MRPL42,379.987147831756,-0.0801297910273952,0.173820701509378,-0.460991069139553,0.644805012562532,0.746055644053274
SIN3B,142.658837949314,-0.152200466851878,0.330167291134519,-0.460979845486474,0.644813065027766,0.746055644053274
SS18L2,91.1576890296433,-0.100335137977888,0.217742903114564,-0.460796363705581,0.644944710843168,0.746055765517472
SMARCE1P1,11.502951978739,-0.337828873971903,0.733001523530678,-0.460884272579229,0.644881635969041,0.746055765517472
C11orf96,22.9912786048002,-0.180038043060556,0.390694010522115,-0.460815979287619,0.644930636384174,0.746055765517472
RNU6-1143P,1.90037516154204,-0.680230750761732,1.47734511912208,-0.460441329488374,0.645199474926525,0.746299732554373
HNRNPA1P54,1.21292249865743,-0.72921890982114,1.5858300664914,-0.459834206217641,0.645635228595782,0.746753002145145
EIPR1-IT1,1.17469285762324,-0.829398335792779,1.80405439630375,-0.459741312397286,0.645701912484784,0.746779366566654
NTAQ1,22.2156263502404,-0.154815402559321,0.33732690679666,-0.458947683804669,0.646271735337038,0.747387587627249
TRAF1,26.0812313243987,0.173740865454819,0.378652543249496,0.458839821763301,0.646349195976128,0.747426367373509
NDUFB6,303.085845794469,0.0772230181348988,0.168364845682237,0.458664739791616,0.646474938467026,0.74752097030353
SLC7A14-AS1,3.87453502546704,0.396664524551868,0.865378873778195,0.458370936212082,0.64668596856925,0.747714172003656
RAVER2,42.9540722927016,-0.118502890986314,0.258756385731648,-0.457970885051746,0.646973358745091,0.747995630838331
PNLDC1,1.98480280214518,-0.626211061943336,1.36756815617114,-0.457901172323708,0.647023444611307,0.748002711649775
ANK2,3.38451008840013,0.480732296088167,1.05036192540008,0.457682523007539,0.647180545956554,0.748133500200474
IL23A,10.9014398882478,0.265536215661032,0.580663467445393,0.457297954061497,0.647456900071824,0.748402116489272
CTTN-DT,5.78836352815243,0.331816836798316,0.726299888461037,0.456859269937939,0.647772201100793,0.748715712365328
SF3A3P1,14.3393381558698,0.226058812239373,0.495033648492555,0.456653427353378,0.647920170751362,0.748835871847196
CCDC7,29.3974630247174,-0.151252221566515,0.331330802037157,-0.456499126059378,0.648031099139803,0.748913207353375
FPGT,23.4622022133739,0.185687345585902,0.407051707283143,0.456176309455298,0.648263199754185,0.749066579498229
CNR2,14.3248716563852,-0.190647086255734,0.417962034727903,-0.45613493670507,0.648292948653341,0.749066579498229
TAF12,439.017074192953,-0.0746626086236372,0.163707896099039,-0.456072128484677,0.648338111708726,0.749066579498229
DNAAF10,33.2324443009267,0.144886143648584,0.31768426027034,0.456069631920982,0.648339906921565,0.749066579498229
AP4B1-AS1,1.94844185266014,-0.864085198965807,1.89515980064197,-0.455943186781983,0.64843083294571,0.74912076470473
SEC22B4P,2.52720739168757,-0.45143242328279,0.990714629664206,-0.455663426950503,0.648632025374627,0.749302322747592
EFR3B,8.05565651139601,-0.391325909596741,0.859243238555015,-0.455430886200317,0.648799279191301,0.749418832486259
DACH1,15.5494034247675,-0.174760333177351,0.383802271689333,-0.455339496580182,0.648865015585517,0.749418832486259
ST20-AS1,5.97708680962195,-0.333739118157959,0.732883270045028,-0.455378273456091,0.648837123112238,0.749418832486259
PPP2R5B,376.900216329374,-0.0620669233597187,0.136332639579618,-0.455260923217669,0.648921535455037,0.749433240057521
KLF11,46.6232569380772,-0.131196682881259,0.288369851399446,-0.454959775595706,0.649138177518002,0.749632556703462
TMEM38B,44.738761937762,-0.143377776574892,0.315319882996754,-0.454705790235142,0.649320914679566,0.749792695166122
MTND3P23,1.69887489214036,0.555052069969663,1.22143197613594,0.45442732858984,0.649521286270501,0.749973173581201
TESMIN,45.1354753807291,0.152574733055526,0.336121117561841,0.453927840542344,0.649880764518406,0.750337328376242
LRIG1,9.90955541621034,0.232566814580505,0.512571810753172,0.453725331166324,0.650026532406318,0.750454705448059
SMARCA5-AS1,6.25197692685875,0.353075710560305,0.778626670295814,0.453459564165925,0.650217853967206,0.750624654674809
SETP11,4.46701417209978,-0.355673599164752,0.784521726221434,-0.453363606483936,0.650286938087439,0.750653477039198
ANKRD34A,19.5440817775406,-0.19657604221124,0.43380690247652,-0.453141803620517,0.650446635143865,0.750786886708695
ZNF250,37.5136998861865,-0.145703743173908,0.321803547121717,-0.452772334168207,0.650712687110671,0.751043031555288
ZNF827,24.37260508612,0.242606163573781,0.536194001165973,0.452459675129197,0.650937865129649,0.751251968743198
ANKRD36C,99.6773338632462,0.118540566732598,0.262148447184421,0.452188704551831,0.651133044757486,0.751426258583059
C2orf15,11.4428028281725,0.30956772186881,0.685044839809657,0.451894100764009,0.651345274481338,0.75156922862471
NLRX1,96.658700585674,-0.108592816158262,0.240304562975394,-0.451896604932058,0.651343470383768,0.75156922862471
COL21A1,1.34510450184507,0.616186681975961,1.36414672432715,0.451701177730635,0.651484269682882,0.751620138202638
FER1L6,1.51938438706463,0.669966117746773,1.48337807997465,0.451648926724213,0.651521917035011,0.751620138202638
FLRT2,1.50000755323378,-0.773898929311359,1.71332881719119,-0.451693172697626,0.651490037328439,0.751620138202638
CD48,17.0405180887765,-0.178884594726923,0.397194745984364,-0.450369992391504,0.652443678323958,0.752530449205677
KCNQ5-DT,2.87968841823695,0.430564450496861,0.955785509512312,0.450482295673803,0.652362717135857,0.752530449205677
LINC00996,1.60308435574234,-0.774727238537904,1.72001332706873,-0.450419323121294,0.652408114526945,0.752530449205677
MRPS9-AS2,2.27110762204024,-0.553058330457063,1.22882087557203,-0.450072375438453,0.652658254831743,0.752715265756747
LSS,412.195135552964,0.0938034331404426,0.208440478560821,0.450025032508604,0.652692390888924,0.752715265756747
NEU3,245.797149460655,0.120289632431536,0.267414809800359,0.449824123508114,0.652837262028501,0.752831312329037
FMC1,1.84233976176579,0.534162053568179,1.18794477007056,0.449652262483932,0.652961197690552,0.752850615166577
NCF1C,23.3563332539398,0.200273594554667,0.445398369290476,0.449650489007638,0.652962476663147,0.752850615166577
ANKRD2,4.48295766803304,0.336249979086627,0.747872643095561,0.449608609421567,0.652992679135403,0.752850615166577
ZNF410,15.0491103447573,-0.258212061603637,0.574371942123614,-0.449555492994583,0.653030986144197,0.752850615166577
PLRG1,634.529092479041,0.0901228930171407,0.200550200885951,0.449378223601938,0.653158837586874,0.752919064068635
NACA3P,19.2157375017653,-0.196433110555295,0.437149011012763,-0.449350463129745,0.653178860106795,0.752919064068635
FMN2,2.9900781712185,0.505491814787816,1.12511648323107,0.449279538893754,0.653230016059891,0.752927023659331
DYNLT5,14.7790485684231,-0.199725742636916,0.445117286718234,-0.448703630698003,0.653645465191692,0.753354845914559
FTH1P23,7.70890098136244,-0.261329326768577,0.582617440759101,-0.448543604235546,0.653760924281145,0.753436882053893
ZNF251,33.9204445748571,0.131776187573234,0.293861130121429,0.44843013949746,0.653842794109006,0.753480199239061
SLC25A16,53.5132031725472,-0.11836231741868,0.264030111812093,-0.448290979412668,0.653943209953719,0.753544881305873
ACVR2A,6.65783864893017,0.332376559817234,0.743007935762389,0.447339178788431,0.654630182980537,0.754285404172401
TBCAP1,1.76462279267238,0.532012759000779,1.18967890928609,0.447190208087352,0.654737730785192,0.754358240067039
MFGE8,304.008481918437,-0.104046509528354,0.23276940345139,-0.446993926115733,0.654879445394824,0.75447042883018
SPINT1,13.4981942022267,0.221780539177476,0.496552484353355,0.446640679819162,0.655134518790446,0.754713191416346
DDAH1,2.74125776018501,0.508124287206838,1.1383265067682,0.446378331863188,0.655323982021542,0.754880343517469
GPR157,2.78879107220685,-0.486033781883969,1.08936453697551,-0.446162662163929,0.655479751628134,0.754957555943457
GPR75,4.03892567570331,0.416612675194107,0.93367492167424,0.446207417081578,0.655447425706596,0.754957555943457
LINC02870,1.81054857841376,-0.536489806562513,1.20395207336264,-0.445607278256597,0.655880952220778,0.755266269764248
KCNB1,1.34149433164497,0.594739906168377,1.3345782332968,0.445638847787286,0.655858144225903,0.755266269764248
C21orf62-AS1,17.0988897403428,-0.202040357006483,0.453325582126849,-0.445684878533832,0.655824889031567,0.755266269764248
NPM1P46,3.67323897120036,-0.349541325909172,0.785420660114001,-0.445037091153723,0.656292949716102,0.755689553997393
SMAD9,4.32325380512873,0.405138080939225,0.910502190760277,0.444961127002815,0.656347846681618,0.755701624799548
FAM120B,274.040244579727,0.0729050608833606,0.16402667644016,0.444470756011189,0.656702267420532,0.756058534417779
PDE11A,6.15911368448306,0.339150674973549,0.763257035941251,0.444346608027409,0.656792008926345,0.756059538047613
SDHAP3,61.8416616564318,0.119239315323591,0.268336104349344,0.444365530358728,0.656778330426236,0.756059538047613
SETP12,2.01655176771192,-0.660314375785078,1.48803378883304,-0.443749584680411,0.657223641843979,0.756505227031207
OR5C1,2.26396146956014,-0.621313812223097,1.40126241618899,-0.443395758742236,0.657479503112504,0.756697358323813
CCNYL7,1.18752247240503,-0.8001323102218,1.80435894739208,-0.443444089313973,0.657444551578873,0.756697358323813
ALS2CL,2.92428659118286,0.469307013425947,1.05904032498381,0.443143667294371,0.657661821863814,0.756855995875062
RPS10P7,3.45766220791394,0.437806475546501,0.988512472386752,0.442894235304307,0.657842237276975,0.756927015781153
DAB2IP,1.80862993920075,-0.661521570723695,1.49370207397676,-0.442873838263137,0.65785699144118,0.756927015781153
UPF3AP1,15.2685253587379,0.226427434420569,0.511169130814566,0.442959914382446,0.657794729335795,0.756927015781153
TTC29,39.4835578345592,0.1756878349009,0.396868668984932,0.442685070983948,0.657993542247488,0.756981752626167
TRAPPC14,52.6404152123186,0.134157065159355,0.303044709556651,0.442697268517322,0.657984718429452,0.756981752626167
CLDN23,1.24781794487628,0.609600110089703,1.37779683274858,0.442445573687093,0.658166806646074,0.757129890817588
PCDH12,2.31927847161483,-0.485353953260688,1.09713875684798,-0.442381558605299,0.658213121488204,0.757131980943874
WDR73,41.1744280747185,0.131150039327837,0.29661772613528,0.442151725173778,0.658379416533186,0.757272072758207
CC2D2B,2.974717978812,-0.41944910450904,0.948828800118859,-0.442070376085228,0.658438280385306,0.757288585964309
SLC2A13,11.0579084372956,0.225889933409682,0.511081765552059,0.441983941973906,0.658500826057646,0.757309331218037
GRIPAP1,4370.64239679253,0.0821968825469275,0.18606635028267,0.441761137476254,0.658662063434544,0.75744356645977
ABCG2,69.0450989144561,0.14387203360792,0.325769937856323,0.441636924986533,0.658751959426358,0.757495748438162
TMCO2,1.35602517703924,-0.662559784716353,1.50309509325297,-0.440796984628865,0.659359976710616,0.758143668315389
TM2D1,161.145749912292,-0.103161898491158,0.234161221328191,-0.440559277518333,0.659532089381505,0.758290323726354
TTYH3,32.9992632277626,0.19155510210855,0.434923094013689,0.44043442333858,0.659622497711,0.758343026929234
SEC11B,5.33042525219677,0.327162462252646,0.742931816964502,0.440366739964615,0.65967151008892,0.758348134866764
METTL21A,176.711205856396,0.1191132798669,0.2706547577719,0.440093057470968,0.659869709988482,0.75852473418822
CRYGS,32.8428655395302,-0.149090747791502,0.338875500337377,-0.439957292997193,0.659968039002676,0.758586515140886
OR2W3,11.7141213329336,-0.225714968769573,0.513573715400538,-0.439498677601787,0.660300240010202,0.758917088879599
ZNF383,25.9036936336587,-0.148069768392141,0.337132514633032,-0.439203464410174,0.660514115012165,0.759111628972104
PALMD,6.79602536706132,-0.257767800073539,0.586999774386652,-0.439127596501851,0.660569084004216,0.7591168940329
ATP5MC1,212.393390582728,-0.0866243661061091,0.197293220525916,-0.439064078710856,0.660615106306429,0.7591168940329
RPS18P12,1.52343208375305,-0.589766059856776,1.34339266606939,-0.439012415917352,0.6606525399259,0.7591168940329
SND1,1414.07847924228,0.054100864295676,0.12330758066154,0.438747269271094,0.660844672176843,0.759286386460191
CCDC17,25.595996467638,-0.135948329360423,0.310028649133446,-0.438502473046954,0.661022077820544,0.75943893680733
SAPCD2,59.9032015291142,0.101839766420545,0.232307811164477,0.438382876193695,0.66110875747481,0.759452696919393
PANK2,685.395915727343,0.0468780448945305,0.106938926142286,0.438362779444387,0.661123323348225,0.759452696919393
GCNT1,73.6201731053584,-0.131941506809646,0.301150609023478,-0.438124655425684,0.661295922435829,0.759576797511698
RCCD1-AS1,5.39326454218552,-0.335804594443204,0.766518677447819,-0.438090557116352,0.661320639338131,0.759576797511698
BTN3A3,14.7248450025431,-0.199730827881948,0.456332344689782,-0.437687203649189,0.661613046895448,0.759707517406266
ZC4H2,43.8721131817898,0.161053642838255,0.367854486663356,0.437818889472033,0.66151757673549,0.759707517406266
MAZ,189.445492436184,0.0762738502432459,0.17422474012424,0.437790007256461,0.661538515418446,0.759707517406266
SDCBP2-AS1,13.7647368047424,0.222332717930419,0.507921649493731,0.437730343158298,0.661581770820581,0.759707517406266
UXT-AS1,5.19648360160524,-0.319802053867914,0.73099152050398,-0.4374907846365,0.661755457829392,0.75971723331537
MAPK7,69.6127746797132,-0.108723534381197,0.248470036841685,-0.437572013765471,0.661696562269823,0.75971723331537
SLC24A3-AS1,7.17248344453183,-0.380023483756984,0.86857283476161,-0.437526328878666,0.661729686052933,0.75971723331537
PPIL2,476.460552230636,-0.094645148940748,0.216633155149776,-0.436891337687032,0.662190154336385,0.760164989612306
RIPK2,115.056334210481,0.111450561803118,0.255254613607059,0.436625063218977,0.662383283149884,0.760335395182843
MARK2,309.402373050434,-0.106919806797812,0.244959038314516,-0.436480350076049,0.662488252979527,0.76040458880509
GOLGA2,2054.20949000609,-0.108184334399179,0.247988653695965,-0.436247113675665,0.662657448424425,0.760496188111534
KLHL35,22.2423281207461,-0.201916805372714,0.462787717001253,-0.436305454866182,0.662615124669106,0.760496188111534
MCPH1-DT,8.48010511099362,-0.255839327107927,0.58691192291873,-0.435907530785251,0.662903821018362,0.760727626264749
NPAS3,2.43880885037995,-0.453308271971537,1.0402219399065,-0.435780341272442,0.662996108349953,0.76078222171395
CD1D,17.4331284076354,-0.176222613497393,0.404531789421714,-0.435621175159821,0.663111604761599,0.760863440219746
CBLIF,1.16152709761608,-0.894885678388489,2.05482778832042,-0.435503979202049,0.663196651303135,0.760909711525478
NUDT7,6.45251337631896,0.369107211967509,0.847768585830686,0.435386753102959,0.663281724060067,0.760956006667254
INO80C,121.19821462124,-0.0890080297878901,0.204468080174635,-0.435315036517529,0.66333377201398,0.760964410114473
BNIP3P11,3.00122060913841,-0.481611233332806,1.10757769557005,-0.434832910827922,0.66368371449642,0.761314528561761
LINC01572,19.7577914914189,0.163251741231768,0.375500666577124,0.434757527116765,0.663738437076633,0.761325974575901
ABHD15,41.5611139312066,-0.14567810471408,0.335137641092043,-0.434681416982556,0.663793688801715,0.761338025949523
MIR647,1.40973733531607,-0.692688623853581,1.59459911890121,-0.434396718048415,0.664000380601636,0.761523758151579
