id,GSM1618288,GSM1618289,GSM1618290,GSM1618291,GSM1618292,GSM1618293,GSM1618294,GSM1618295,GSM1618296,GSM1618297
XPOT,9.520852,9.692611,9.834261,10.96834,10.93787,10.90433,10.84658,10.77599,10.80382,10.98411
CERK,9.08303,9.054021,9.197703,7.836002,7.682712,7.977717,7.414695,7.455219,7.400263,7.201525
TICRR,6.606182,7.387177,7.469264,9.82432,9.747965,9.971544,9.722013,10.07165,9.845271,10.04342
SLC25A29,8.641208,8.626432,8.841057,7.473229,7.44365,7.558699,7.385883,7.461463,7.367513,7.156621
SLC35F6,8.311213,8.338756,8.158431,9.488042,9.357965,9.396091,9.006613,9.040639,8.606544,8.802761
KPNA5,8.329653,8.507753,8.806618,7.108145,6.951299,6.998868,6.867986,6.937639,5.858177,5.956593
NFIA,8.965343,8.707993,8.73645,10.16511,10.11225,10.29254,10.42572,10.72091,11.03671,11.05557
LRRC63,5.071354,5.436289,5.355998,3.967,3.881388,4.015339,3.99861,4.063911,4.023834,3.938582
CHAF1B,7.464611,7.926144,8.037624,9.786332,9.668454,9.52385,9.531318,9.566456,8.563426,8.715416
GAS2L3,5.375187,5.463876,5.415975,8.060543,7.510931,8.295872,7.996067,8.530593,9.114902,9.323652
MRPL12,8.269827,8.197462,8.104198,9.296331,9.401816,9.189201,9.349063,9.257943,8.598177,8.596693
TMEM220,7.841988,8.058859,8.102737,6.688263,6.52111,6.507963,6.280728,6.383281,6.178192,5.870633
C21ORF116,5.274762,5.422332,5.291016,4.297817,4.203834,4.340336,4.377041,4.495539,4.336224,4.358886
ZNF404,5.149429,5.540326,5.35641,3.806344,3.832692,4.037416,4.217093,4.212066,3.793237,3.647652
AGO4,8.438643,8.626271,8.647263,7.277965,6.987804,6.915653,6.845187,6.862478,6.126649,6.384373
P2RY8,9.336256,9.569996,9.60557,7.715622,7.487375,7.996727,7.432913,7.539276,7.042465,6.800532
PRKCE,6.972337,6.840052,7.002467,5.889436,5.934628,5.913297,6.075248,5.967255,6.185063,6.089587
GCSAM,6.481031,6.231897,6.791216,4.775321,4.829149,4.725191,5.030784,4.786952,4.93611,5.013846
PMS2L2,11.01889,11.02276,11.16981,9.723688,9.48547,9.779612,9.441943,9.666667,8.887236,9.084957
CCDC7,5.455326,5.466846,5.622284,4.285539,4.17731,4.289938,4.043759,4.16902,4.102648,4.390639
FANCD2,7.264716,7.723069,7.888469,9.57712,9.376422,9.512706,9.47592,9.596632,9.663876,9.736456
PSMD1,8.78726,9.117269,8.972872,10.37371,10.32565,10.1805,10.35069,10.17041,10.16547,10.14979
HIGD1A,8.881222,9.196742,9.013655,10.43578,10.36045,10.24035,10.44869,10.33762,10.44824,10.59813
ZNF781,5.604869,6.035686,5.935039,4.441568,4.509964,4.460826,4.609138,4.62451,4.667809,4.697834
PABPC4L,6.426044,6.587595,6.407246,5.051612,5.269328,4.874961,5.559711,5.410084,5.767189,5.814732
OTTHUMG00000021796,5.667299,5.858262,5.953925,4.166454,3.48257,3.748201,3.748441,3.75086,3.504814,3.695184
GALNT10,8.206352,8.227761,8.277683,9.449766,9.557991,9.34483,9.537647,9.355618,9.351129,9.565284
YPEL1,7.8088,8.079724,8.191236,6.515501,6.678706,6.605996,6.573341,6.731742,6.991304,6.838089
UBXN10,6.600078,6.59716,6.252314,9.218334,8.897778,9.108984,8.776541,9.005302,7.703635,8.566278
C12orf23,9.394449,9.65354,9.550699,8.203852,7.975066,8.283908,7.930918,8.10111,7.29794,7.213234
NCAPD2,9.683688,9.828929,9.913431,11.05417,11.01834,10.9563,11.04338,11.10404,11.11646,11.35767
ARHGEF39,6.757812,6.820469,6.846474,8.400421,8.150474,8.422365,8.195076,8.540824,8.691483,8.935678
OTTHUMG00000150032,8.737408,8.74666,8.454906,6.950033,6.915129,7.274456,6.887316,7.125975,7.147501,7.110461
CASD1,9.162951,9.353798,9.536256,7.617385,7.278407,7.382673,6.903202,7.039577,5.994099,6.495824
C9orf40,6.30255,6.73813,6.701965,8.241946,8.563015,8.333721,8.60245,8.62291,9.184066,9.505815
MRPL35,7.036595,7.365914,7.187911,8.786079,8.975751,8.665293,9.016441,8.660613,8.518426,8.497317
HNRNPF,8.613049,8.811539,8.699783,9.726619,9.839094,9.731619,9.751262,9.74017,9.183748,9.299817
OTTHUMG00000160392,6.189463,5.762241,6.522941,4.17275,4.048107,4.167719,4.113988,4.058568,4.250694,4.297127
DTL,8.976955,9.470649,9.497919,11.06039,10.97414,10.93552,10.96595,11.01233,10.78056,10.68092
MPPED2,6.237059,6.11674,5.974818,4.801015,5.038838,4.893456,5.010992,5.007429,5.267083,5.250036
MLLT3,10.02435,10.08286,9.977696,8.77704,8.716009,8.979659,9.092207,9.29658,9.470498,9.443575
ICMT,8.450747,8.714959,8.651841,10.01414,9.908891,9.743597,9.820138,9.75983,9.30672,9.199424
SNX9,8.941702,9.065302,8.864943,10.32108,10.34443,10.07486,10.42149,10.23918,10.55857,10.48324
XAF1,8.888718,9.45477,9.437953,7.368275,6.834044,6.888252,6.788809,6.739861,7.117012,7.056697
TIMM21,7.516788,8.036858,8.101753,9.609933,9.670597,9.617146,9.724145,9.791985,8.842855,8.851169
NOP10,9.913064,10.01055,9.828644,11.15433,11.17345,10.98354,11.26007,11.07343,10.29768,10.19122
ZNF99,5.19515,5.729208,5.783567,3.637063,3.805003,3.798083,3.847078,3.791373,3.657548,3.747705
PDE4D,6.599967,7.051111,6.866957,5.239709,5.238665,4.956058,5.059132,4.799287,4.789826,4.694595
MRPL37,9.511909,9.450474,9.392486,10.45416,10.56112,10.61529,10.61018,10.78108,10.0043,10.1256
AARS,9.248638,9.587341,9.454386,10.81438,10.90703,10.92998,11.03362,11.17862,11.48267,11.79863
SDCCAG8,8.527117,8.551062,8.686659,7.389615,7.052341,7.295922,6.966903,7.125175,6.773462,6.916196
FDPS,8.058315,8.348179,8.222741,9.355173,9.486656,9.517175,9.547508,9.733434,8.699393,8.731459
TUBG2,8.877506,9.064232,8.965826,10.12019,10.11036,10.10132,10.73153,10.9958,10.81093,10.77932
ATP10D,8.13769,8.140385,8.45366,6.757973,6.829773,6.575932,6.712434,6.51132,5.874227,6.098804
C9orf72,8.426035,8.389002,8.338192,7.263318,7.137304,7.160218,6.959081,7.141939,6.758913,7.025405
EIF4A3,9.478693,9.523682,9.534744,10.62999,10.83621,10.68902,10.83039,10.58194,9.901069,10.0563
SLC16A1,7.895077,7.832352,7.959651,9.337975,9.107086,9.433141,8.853246,9.090197,8.182584,8.383733
TIAM2,6.077787,6.587238,6.409446,4.855196,4.886328,4.786054,4.838163,4.818491,4.925739,4.825501
HSPH1,9.176987,9.459724,9.463574,10.61635,10.65465,10.6352,10.62296,10.52727,9.528952,9.739427
LOC341056,6.403826,6.171068,6.390502,7.390524,7.430055,7.469816,7.561106,7.445167,6.991786,6.917231
SLC18B1,7.223502,7.65316,7.643454,9.067757,8.974213,9.123512,9.01739,9.149603,9.615159,9.44992
ING4,8.833395,8.946432,8.981533,7.976199,7.81709,7.820926,7.741092,7.782856,8.065567,8.174608
OTTHUMG00000153472,3.665467,3.969505,3.873136,2.290999,2.602308,2.289067,2.340209,2.273119,2.372633,2.233334
ISG20L2,8.816364,8.785829,8.795382,9.856091,9.914637,9.693239,9.76344,9.703643,8.967128,9.025974
SNX29P1,9.231911,9.094894,9.54917,7.920018,7.869638,7.926325,7.82394,7.785288,8.292852,8.271917
IFI16,11.1088,11.10285,11.33236,7.403944,6.722181,6.046161,6.646654,5.402042,5.317682,5.058963
BANK1,7.203159,6.932024,8.021935,4.573642,4.59562,4.370166,4.526766,4.321318,4.46739,4.447771
EBF1,7.801024,7.905548,8.902111,5.225156,5.2875,5.13196,5.278144,5.204749,5.849099,5.743348
HNRNPLL,7.395142,7.522086,7.416255,8.576965,8.430757,8.408312,8.352098,8.311245,7.463039,7.56848
ACAT1,7.742092,7.779657,7.468873,9.122587,8.946326,9.103622,9.262238,9.434033,8.720246,8.939086
OTTHUMG00000151496,6.352614,6.21318,6.174178,7.278575,7.289394,7.230336,7.07885,7.121639,6.82689,6.6819
PIK3R6,8.052023,8.184479,8.224116,7.134377,7.020958,7.099203,6.997906,6.820009,7.104055,7.044474
CLEC9A,4.981672,4.678564,4.501492,3.346326,3.261015,3.227042,3.387718,3.377635,3.521487,3.452651
EPSTI1,8.121286,8.405815,8.342447,6.022947,6.272309,6.058444,7.001828,6.258993,7.051108,6.869535
CMTM3,9.240838,9.269222,9.176193,8.263457,8.183172,8.187631,8.196788,7.986408,8.211687,8.201771
ARHGAP9,8.148523,8.205533,8.280216,7.138437,7.263467,7.034847,7.087142,7.00755,7.241589,7.176167
OR2L3,7.500926,8.147453,7.714851,5.187631,4.975495,5.49872,4.96272,5.424906,5.781799,5.366929
GATA1,8.873974,8.405127,8.271194,10.27063,10.43669,10.36813,10.65693,10.80533,10.93479,11.1595
DPYSL2,9.613952,9.682315,9.305603,8.275555,8.113813,8.195843,8.000772,7.923481,7.65165,7.551402
SGTA,9.388459,9.419643,9.378899,10.4632,10.71542,10.75411,10.53255,10.76815,9.919313,9.972452
NKAIN2,9.104258,9.499529,9.356619,7.302034,6.607907,6.482983,5.402165,5.057199,5.020605,5.019845
DARS2,7.391224,7.804825,7.761134,9.313159,9.271653,9.086702,9.448806,9.237958,8.726517,8.872598
SDHB,7.252263,7.41498,7.288391,8.46012,8.429869,8.335723,8.569613,8.430566,7.906633,8.066639
ITGA2,5.086553,5.076196,4.971777,4.045342,4.042308,3.907351,4.149159,4.022049,4.217718,4.089187
IGF2R,7.469477,7.693869,7.85191,8.995485,9.050879,9.100734,8.955837,9.054533,9.153865,9.388761
NANP,6.872235,6.962164,7.10136,8.256083,8.306611,8.241809,8.233075,8.193703,7.724889,7.377354
PHC1,9.729569,9.76483,9.699325,8.273312,8.322811,7.93842,8.154854,7.807554,7.853762,7.707725
RNPC3,7.173001,7.243125,7.455801,5.920603,5.738944,5.904774,5.693436,5.940007,6.007509,6.267368
PCNA,7.756402,8.312712,8.256637,10.02289,10.04681,9.790668,10.12861,9.905715,9.976172,9.922142
LRCH2,4.61728,5.074819,5.049809,3.310584,3.430643,3.119004,3.273433,3.255772,3.468033,3.420323
LY96,6.376158,6.25477,5.744692,3.847716,3.561713,4.131971,3.409744,3.357164,2.887595,3.148301
TRMT5,8.161228,8.47976,8.342609,9.677714,9.759358,9.54175,9.716715,9.504675,8.797887,8.712973
ICAM3,9.459491,9.912491,9.643882,8.150315,8.044347,7.761864,7.834465,7.674266,7.883358,7.784557
PCMT1,8.286641,8.414616,8.323803,9.364861,9.442618,9.298047,9.30856,9.137401,8.990927,8.99093
CCDC163P,5.979316,5.785103,5.751897,6.995791,6.8561,7.007719,7.034894,7.126862,6.610028,6.685833
SPDL1,7.095344,7.41006,7.574674,9.308094,8.996586,9.334223,8.902288,9.274132,9.157982,9.160688
FAM66E,6.866231,6.701056,7.136768,5.501504,5.494715,5.561992,5.558302,5.625347,5.823807,5.662105
SLC29A1,8.637959,8.725481,8.506111,9.751228,9.798626,9.753859,10.06055,10.21241,10.21786,10.42257
OTTHUMG00000153341,4.350689,4.091355,4.030032,2.854954,2.864901,2.789867,2.843613,2.806633,2.936186,2.662506
MNDA,7.42665,7.122112,6.328179,4.037847,3.906344,3.822762,4.231931,3.701849,3.883475,3.90139
HLA-A,9.119776,9.574077,9.600371,7.601736,7.684093,7.321972,7.694922,7.378931,8.396652,8.512911
GPRIN3,6.253605,6.835071,6.755412,4.871963,4.939981,4.8634,5.052583,4.909464,5.109332,5.027935
ENTPD1,5.928819,5.472646,5.447234,4.017462,4.161704,3.979541,4.110241,4.052927,4.119983,4.133591
IQGAP3,6.750088,6.906252,6.819977,8.195916,8.140989,8.345427,8.087324,8.472883,8.551631,8.712804
GPR56,10.12916,10.11489,10.13605,8.988046,8.901163,8.729209,8.733363,8.472705,8.151694,7.975512
OTTHUMG00000161587,6.223425,6.1661,6.310877,7.371461,7.52107,7.25147,7.385682,7.232739,6.313703,6.365505
APOBEC3B,9.28969,9.079325,8.78008,10.79944,10.8941,10.61494,10.96195,10.73191,10.13784,10.33173
CD93,9.077009,8.300506,8.009392,5.804524,5.803777,5.729917,6.032147,5.941113,6.162316,6.261193
SMA4,10.64042,10.85603,10.92591,9.221795,9.011171,9.348826,8.985901,9.278329,8.697228,8.972466
BBS9,7.248837,7.609304,7.378971,6.121894,5.866624,5.854028,5.776929,5.744648,5.415297,5.646118
IFI44,5.853286,6.931804,6.786079,3.7121,3.733975,3.712266,3.906944,3.922651,3.913664,3.873167
ZNF630,5.510677,5.561347,5.634893,4.411989,4.636726,4.502575,4.628917,4.573162,4.535142,4.638711
PLXNB2,9.318583,9.15034,9.056011,8.069484,7.988294,7.934671,8.108411,8.08173,8.268389,8.057929
OTTHUMG00000039995,5.519929,5.786139,5.803648,3.717389,3.294226,2.996677,3.415514,2.891676,3.229726,3.026851
SNORA5C,9.691287,9.465788,9.438221,8.246501,8.446181,8.222552,8.394341,8.268566,8.589119,8.528172
WBP1,9.541166,9.679338,9.679995,8.33215,8.260657,8.391087,8.242033,8.431523,8.666265,9.007774
CD200R1,4.37232,4.595245,4.337708,3.270557,3.269325,3.141835,3.304394,3.085672,3.298787,3.279378
PDE12,7.123308,7.422686,7.355957,8.563215,8.610832,8.425258,8.579595,8.464637,7.991147,8.097471
S100Z,5.506778,6.103697,6.270134,3.688686,3.735052,3.715625,4.030375,3.634198,3.982866,3.792659
HTR1F,8.142914,8.155027,8.405976,5.327574,4.965096,4.141064,4.47871,3.733296,3.816185,3.827812
PTEN,10.10678,10.13674,10.23376,9.058786,9.040933,9.202536,9.052361,9.060458,9.011323,9.199528
PSMC4,10.28366,10.41189,10.41765,11.76815,11.61917,11.5928,11.57538,11.87363,11.17766,11.3811
ERO1LB,7.916287,8.440475,8.711226,6.130615,5.626945,6.104006,5.46771,5.548975,4.958862,4.991065
IGKV2D-28,6.890442,6.754642,6.834579,5.819196,5.895811,5.689066,5.907418,5.938097,6.065752,5.974034
CEP85L,6.959297,7.081179,7.161783,5.914078,5.575817,5.502781,5.262614,5.36615,5.11127,5.04751
ID2,7.965982,7.940867,7.998383,9.201153,9.201977,9.401757,9.118593,9.334086,8.915956,9.219396
OTTHUMG00000160390,7.538482,7.460519,7.232466,5.105203,5.717836,5.508805,5.965336,6.18606,6.60965,6.324436
PLCB4,8.097509,8.132124,8.314112,5.203477,5.921418,5.26408,5.404589,4.627244,4.663016,4.560576
RIMKLB,9.000264,9.550758,9.568775,7.525346,7.415716,7.534566,7.698102,7.74056,8.628522,8.282316
SLC4A5,6.743981,6.517569,6.462941,5.341537,5.497231,5.452783,5.544012,5.538865,5.911127,5.815986
CDK2,8.898445,9.089187,8.928663,10.14405,10.06169,9.963758,10.14905,10.04401,9.813993,9.704478
CFH,7.937315,8.164588,7.485678,4.903932,4.318082,4.000668,4.555482,3.625506,3.800737,3.677076
ODC1,9.397583,9.542528,9.358583,11.01961,11.27775,10.84302,11.32503,10.94057,10.75954,10.78234
KLF8,6.32093,6.263742,6.17067,5.266084,5.307139,5.102074,5.31974,5.25174,5.585529,5.585393
MEG3,9.040705,8.952377,8.349333,6.823508,6.91712,6.852011,6.796238,6.69941,6.559531,6.519804
UST,6.326473,6.658154,6.319174,5.18831,5.242067,5.21053,5.26538,5.180271,5.355545,5.360687
PATL2,7.194718,6.999776,7.266982,6.028992,6.124844,6.076517,6.269415,6.241233,6.531239,6.434105
CSE1L,9.783339,9.978432,10.15521,11.16464,11.23704,11.21181,11.27289,11.16826,10.52452,10.41802
MGLL,7.6823,7.68114,7.655317,6.481723,6.658577,6.60366,6.930471,6.709826,6.945911,6.805243
SNORD46,11.14927,11.11699,10.91422,9.973775,9.83391,9.659,9.824104,9.778701,10.23811,10.18501
CXCR7,6.447489,6.902329,6.447766,5.108601,5.105035,4.997952,5.131495,5.016468,5.495336,5.345637
DCLRE1B,7.817624,7.793998,7.808273,9.050458,9.38871,9.042734,9.539566,9.322454,9.561213,9.71806
ZNF471,6.945864,6.992992,7.21104,5.730134,5.693958,5.803668,5.943806,5.92928,6.178588,5.844019
MYO1G,9.630767,9.935111,9.880732,8.414877,8.045733,7.960992,7.79438,7.516476,7.665849,7.596671
EIF1AD,8.239703,8.281328,8.398459,9.462668,9.3792,9.302114,9.46511,9.473268,8.900495,9.108529
IGJ,4.411743,4.956932,4.84856,3.038519,3.160939,3.224869,3.155581,3.180209,3.1956,3.238465
SLC46A3,7.479302,7.988234,7.978581,6.137516,5.851995,5.738685,6.23717,6.255796,6.109032,5.826416
POLA2,7.819857,8.10556,8.239642,9.447456,9.453226,9.295532,9.43606,9.351934,8.650875,8.719147
KAT6B,9.569083,9.743664,9.741107,8.327054,8.061203,8.279556,7.907716,8.065362,7.627144,8.013832
APEX2,7.688034,7.954783,7.850791,9.274668,9.043459,9.057302,9.158628,9.356713,9.304254,9.458958
LY86,6.184058,6.13482,6.526832,4.82753,5.02311,4.915596,5.006079,5.124163,5.167854,5.100994
ZNF486,9.341582,9.599871,9.438827,7.871754,7.344589,7.848289,7.993928,8.065,7.192433,7.456889
GOLGA8Q,8.67697,8.745009,9.269874,6.953611,6.710106,7.012802,6.836598,6.90691,7.117311,7.498537
RFC3,8.105669,8.645494,8.69404,10.32564,10.13539,10.30861,10.15618,10.32219,10.17204,10.13357
CKAP5,9.343394,9.531691,9.6203,10.80608,10.62768,10.72402,10.67818,10.71899,10.91201,11.14591
MGAT4A,6.208037,6.759027,6.871917,3.989561,4.17961,4.583716,4.517383,4.846887,4.011135,4.103019
TANC2,8.251155,8.29641,8.235074,6.756607,7.03931,6.941823,7.143036,6.880379,6.77736,7.058411
ADRM1,8.969724,8.976433,8.904294,10.07616,10.20341,9.911386,10.21346,10.06409,9.677606,9.740157
PITHD1,7.372554,7.333836,7.301829,8.687916,8.993182,8.511934,8.729666,8.593722,9.405334,9.396055
IL3RA,7.501124,7.94589,7.800282,6.17447,6.156235,5.913384,6.332904,5.986932,6.213842,6.07671
MZB1,8.19332,8.399851,8.722506,6.92209,6.980798,6.932695,7.102808,7.024718,7.418265,7.263759
TACO1,7.540792,7.733972,7.717988,9.088171,9.207551,8.850602,9.21372,8.949945,8.230046,8.317516
SH2D3C,8.388504,8.390087,8.567657,7.356562,7.48654,7.394623,7.601322,7.50191,7.833504,7.709891
CYLD,8.537957,8.882263,8.947154,6.976539,6.849753,6.548167,6.875288,6.535201,7.38546,7.799731
LMNA,8.105971,7.960557,7.954931,9.166157,9.065207,8.945138,9.019666,9.024499,8.746887,8.864511
HIST1H3C,6.44328,6.857397,6.623004,7.895493,8.182364,8.165745,8.201231,8.248457,8.386189,8.482159
KIAA1524,6.459976,7.072393,7.179142,9.129484,8.903044,8.93807,8.848337,8.83455,9.714464,9.417093
ARMCX1,7.54695,8.10522,8.312309,5.518054,5.853388,5.959313,6.057264,6.003761,6.110025,5.978665
ARHGAP22-IT1,7.301594,7.300403,7.144971,5.686922,5.789895,6.014579,5.938244,6.302113,5.842921,5.847852
RECQL4,8.188841,8.033459,7.924549,9.051586,9.228769,9.214145,9.216894,9.322086,9.132966,9.096334
VAV1,9.280817,9.397179,9.486503,8.193843,7.889964,8.041159,7.344431,7.044411,6.718049,6.606936
CLSPN,5.810784,6.303219,6.468882,8.710104,8.594896,8.183114,8.641899,8.266307,8.498789,8.669021
COASY,7.962338,7.873852,7.873025,8.957904,9.078508,9.105639,9.037057,9.202203,8.163952,8.433678
MCM4,8.755821,9.138535,9.282895,10.57371,10.55129,10.50364,10.54738,10.61765,9.947085,9.843676
RAD51,6.668828,7.219455,7.261053,8.991486,9.182961,8.824438,9.172116,8.893369,8.74896,8.765025
MRPS12,6.937594,6.75425,6.817121,8.033771,8.041372,7.810541,8.025482,7.920357,7.578645,7.466206
BOLA3,8.064465,7.889558,7.814274,9.011868,9.334372,9.247187,9.444493,9.551288,9.182449,9.292264
GINS3,7.457442,7.566656,7.438993,8.636716,8.467543,8.551839,8.425361,8.625872,8.378719,8.490772
HLA-F,8.345944,8.202288,8.57653,7.165054,7.152072,6.989354,7.19402,7.069334,7.632987,7.570922
OTTHUMG00000161400,6.384758,6.524087,6.513469,5.229266,5.435451,5.438427,5.418572,5.59118,6.220442,6.312402
IFNGR1,8.197887,8.225584,7.999093,6.927986,6.712191,6.700143,6.582479,6.454002,5.846652,5.522328
CALB1,4.819597,4.711394,4.731123,6.09764,5.795531,5.797425,5.51181,5.521038,4.896225,4.944873
MND1,6.048358,6.761757,6.809369,8.904781,8.566195,8.701256,8.620977,8.576584,8.061912,8.128034
CTTNBP2,5.114877,4.990619,4.94657,7.454192,6.899071,6.951883,6.032172,5.435391,5.428314,5.445879
UBXN8,7.214291,7.075363,7.141517,8.733986,8.725969,8.38232,8.864984,8.607229,7.654675,7.914223
AKAP13,9.843398,9.660235,9.760548,8.198591,7.557411,7.687785,7.270438,7.206448,7.500931,7.884822
BLM,8.169201,8.503647,8.592882,9.844282,9.738875,9.704125,9.790442,9.659995,9.402018,9.358904
LPCAT1,7.741966,7.83808,7.684178,6.623204,6.727525,6.561909,6.70724,6.517288,6.94688,6.751508
STX3,7.972222,8.515932,8.27219,6.543765,6.464687,6.806576,6.382292,6.378349,6.129453,6.05748
BAZ2B,8.888964,8.853994,8.959535,7.295794,6.761616,7.20388,6.648539,6.827042,6.827107,7.25146
POLDIP2,10.30657,10.4941,10.26298,11.416,11.40759,11.32485,11.44027,11.43508,10.76145,10.89269
COX8A,10.72674,10.83489,10.61368,11.80744,11.82609,11.66157,11.91013,11.87308,11.56836,11.66888
POLD1,8.28195,8.388814,8.33586,9.334506,9.436195,9.525949,9.451025,9.700961,9.160836,9.249044
GBP3,8.022397,8.423132,8.577649,5.501294,5.061805,4.613623,5.084088,4.647188,5.216116,6.108818
LINC00173,7.210309,7.644646,7.405291,6.066052,5.871991,5.98074,5.782757,5.896495,6.091855,6.345152
NDUFB9,6.907671,6.999257,6.927663,7.987562,8.221546,7.994339,8.282349,8.197488,7.51419,7.72434
BCCIP,7.986375,8.310059,8.280865,9.429107,9.344491,9.294419,9.296143,9.260283,8.487401,8.432426
C11orf24,8.280432,8.327198,8.518305,9.707226,9.501426,9.710922,9.398042,9.62142,8.728191,8.905786
COPS3,9.235014,9.508488,9.324073,10.4128,10.42322,10.34456,10.52498,10.457,10.39487,10.3327
MFI2,7.521972,7.417084,7.356836,8.564802,8.427555,8.658098,8.185941,8.366405,7.915455,7.789925
IGHV3OR16-7,7.080961,6.565387,7.334008,4.950273,4.881534,4.90523,4.946651,5.016469,5.716693,5.327966
OTTHUMG00000021664,7.945473,8.323797,8.369671,5.892278,6.272747,5.706259,6.560403,6.003043,7.012304,6.742335
ZBED3-AS1,6.672869,6.816835,6.803428,5.718546,5.679267,5.837115,5.773034,5.956728,5.899161,5.882149
OCLN,7.920946,7.438324,8.40373,5.087329,5.565516,5.446639,5.461088,5.267546,5.152895,5.289304
FHL1,7.038349,7.563753,7.215567,5.70366,5.887713,5.735308,5.880664,5.834272,6.187423,6.078663
WT1,6.269248,6.269376,6.068326,7.545005,7.400313,7.301787,7.012128,6.855325,6.917193,6.718797
EIF4G1,8.917402,8.744183,8.835999,9.928157,10.15383,10.03571,10.14986,10.0337,9.626253,9.909299
HIST2H3D,7.610568,7.629864,7.835694,8.729812,8.704334,8.793492,8.871886,8.799685,9.004153,9.161356
OTTHUMG00000019963,4.588795,5.061122,4.68512,3.147869,3.073318,2.929344,3.108403,2.860974,3.002193,2.632825
TESC,7.863476,7.850448,7.528177,9.142608,9.565656,9.420083,9.779681,9.758822,10.30124,10.61346
TXK,7.556676,7.82665,7.719589,5.432441,5.305571,5.455076,5.233783,5.46402,6.353405,5.440888
SMA5,11.19322,11.27712,11.27696,9.852806,9.590681,9.977945,9.533799,9.888535,9.45523,9.578187
ZHX2,8.034717,7.960351,8.359528,6.823548,6.847078,6.690722,6.89732,6.80457,6.606563,6.763494
NACC1,8.77785,8.663321,8.598959,10.02889,10.29391,9.881348,9.892756,9.747217,8.96365,9.177839
ALKBH1,7.533125,7.615283,7.879797,8.904166,8.93115,8.876308,8.780601,8.939445,7.959941,8.124164
TXNRD3NB,7.716127,8.303593,8.446605,5.888639,5.627609,6.126124,5.601634,5.895497,5.049757,4.891515
NUP188,9.215162,9.425811,9.40227,10.38337,10.39715,10.27978,10.34496,10.27268,9.762297,9.84656
GCA,8.134748,8.432581,8.216503,6.971686,6.80757,6.562161,6.784697,6.528481,6.281168,6.250672
APOO,8.710447,9.020156,8.821037,10.04737,10.09021,9.918866,10.18209,10.02712,9.403946,9.455195
LINC00294,8.60708,8.880737,8.930216,7.440594,7.142229,6.968716,7.043025,7.099114,7.691315,7.96017
MAD2L1,6.464288,6.979291,6.954263,8.777699,8.469122,8.411817,8.458759,8.377806,8.409031,8.264937
AHSP,5.651254,4.785667,4.600659,8.640121,10.00555,10.22101,11.44949,11.85596,12.60486,12.6719
