id	C1	C2	C3	C4	J1	J2	J3	J4
NCF1	3.8073549220576	3.90689059560852	4	3.58496250072116	0	0	0	0
HEPH	4.32192809488736	5.52356195605701	5.35755200461808	4.75488750216347	0	0	0	0
APLNR	5.97727992349992	6.8703647195834	6.52356195605701	6.32192809488736	1	2	1.58496250072116	1.58496250072116
TCN1	5.04439411935845	5.16992500144231	4.70043971814109	3.90689059560852	0	0	0	0
SIGLEC6	6.7279204545632	7.32192809488736	7.24792751344359	6.62935662007961	1.58496250072116	2.32192809488736	1.58496250072116	2.58496250072116
CALB1	9.5980525001616	10.3575520046181	10.2726297849764	9.17990909001493	3.58496250072116	3.70043971814109	4.52356195605701	4.64385618977472
FAM178B	8.12928301694497	9.14974711950468	8.79766152585376	8.35755200461808	1.58496250072116	0	2.32192809488736	1.58496250072116
APOC1	8.14974711950468	8.66888498426625	8.09803208296053	7.81378119121704	3.8073549220576	4.39231742277876	4.24792751344359	4.32192809488736
RYR3-DT	6	6.04439411935845	6.10852445677817	5.61470984411521	1	1.58496250072116	2	2
RNASE1	7.96578428466209	8.19967234483636	7.59991284218713	7.15987133677839	3	2.32192809488736	2.8073549220576	3.4594316186373
PDE6A	5.4594316186373	5.49185309632967	5.16992500144231	4.85798099512757	1.58496250072116	1.58496250072116	1	1.58496250072116
AKR1C1	9.21674585819531	9.25738784269265	8.90989308377004	8.4594316186373	5	5.08746284125034	5.24792751344359	5.4262647547021
MS4A2	4.52356195605701	4.64385618977472	4.85798099512757	4.24792751344359	1	0	0	0
C5AR2	6.74146698640115	7.53915881110803	7.57742882803575	6.62935662007961	1.58496250072116	2	2.8073549220576	2
EPCAM	10.9046346216682	11.4630134134497	10.9787104591064	10.7448338374995	6.20945336562895	7.28540221886225	6.8703647195834	7.03342300153745
CCDC26	4.39231742277876	5	5.08746284125034	4.39231742277876	0	0	1	0
HMGB3P16	5	4.64385618977472	4.16992500144231	4.52356195605701	0	0	0	1
LINC01226	3.16992500144231	4.24792751344359	3.58496250072116	3.8073549220576	0	0	0	0
KRT13	11.6541884730595	11.9556499075284	11.3009244909763	11.1811522568656	7.49984588708321	6.59991284218713	7.55458885167764	7.53915881110803
GPT	7.10852445677817	7.35755200461808	6.83289001416474	6.94251450533924	4	3.32192809488736	3.8073549220576	3.8073549220576
WSCD2	7.2667865406949	7.70043971814109	7.13955135239879	7.09803208296053	1.58496250072116	3.32192809488736	2.32192809488736	2.58496250072116
PIWIL3	5.97727992349992	5.7279204545632	5.12928301694497	5.16992500144231	2	1.58496250072116	2	2
B3GALNT1	6.98868468677217	7.51569983828404	7.10852445677817	6.76818432477693	2.8073549220576	3.32192809488736	3.58496250072116	3.70043971814109
APOL1	11.0694497674278	11.3442959079158	10.7557221536423	10.8129794712515	6.75488750216347	5.35755200461808	6.7279204545632	6.78135971352466
IQSEC3	8.29920801838728	9.09275714091985	8.49585502688717	8.46352437327118	3.58496250072116	3.58496250072116	4.70043971814109	4.64385618977472
RNF43	7.91288933622996	8.66533591718518	7.98299357469431	7.60733031374961	3.16992500144231	2.32192809488736	4	3.32192809488736
TNFRSF14	7.22881869049588	7.97154355395077	7.38370429247405	6.96578428466209	3.8073549220576	4.16992500144231	3.58496250072116	3.90689059560852
GAS7	5.83289001416474	6.88264304936184	6.91886323727459	6.02236781302845	1.58496250072116	1.58496250072116	2.58496250072116	2
FAM83F	10.9490971557292	11.3208005488816	10.7397806097733	10.6591039634737	7.04439411935845	6.4594316186373	7.35755200461808	7.58496250072116
BEST3	4.85798099512757	5.4262647547021	5.08746284125034	5.20945336562895	2	1.58496250072116	2	2.32192809488736
LINC01133	8.56985560833095	9.33539035469392	8.49984588708321	8.53915881110803	4.16992500144231	4.75488750216347	5.28540221886225	4.90689059560852
