id	D1	D2	D3	M1	M2	M3
SERPINE2	6.22881869049588	6.44294349584873	6.18982455888002	7.35755200461808	7.44294349584873	7.32192809488736
SNORA80B	2	1.58496250072116	1.58496250072116	3.4594316186373	4.08746284125034	4.24792751344359
ALOX12B	7.29462074889163	7	7.11894107272351	5.32192809488736	5.52356195605701	5.85798099512757
GALC	10.3695973462787	10.5058115539196	10.5186531556734	9.15987133677839	9.4594316186373	9.35093918154643
EMP2	6.82017896241519	6.49185309632967	6.49185309632967	5.28540221886225	5.32192809488736	5
SCAANT1	1.58496250072116	1.58496250072116	2	3.8073549220576	4	3.32192809488736
FAM124B	6.79441586635011	6.83289001416474	6.89481776330794	5.12928301694497	5.61470984411521	5.04439411935845
PLCB4	5.55458885167764	5.61470984411521	5.6724253419715	6.58496250072116	6.64385618977472	6.84549005094437
SNAI1	4.08746284125034	3.70043971814109	3.16992500144231	6.14974711950468	5.83289001416474	6.4594316186373
ZMIZ1	10.7944158663501	10.7788984760084	10.6838718686226	9.84077792359505	9.59991284218713	9.67419226814568
MIR191	3.16992500144231	3.58496250072116	3.4594316186373	4.75488750216347	4.90689059560852	4.64385618977472
TNFRSF1B	7.52356195605701	7.92481250360578	7.99435343685886	6.12928301694497	6.33985000288462	6.4262647547021
GNG8	4	3.8073549220576	4.64385618977472	6.44294349584873	6.10852445677817	6.4262647547021
CCDC73	2.8073549220576	3	3	0	0	1
MIR4432HG	4.4594316186373	5.04439411935845	5.08746284125034	1.58496250072116	2.58496250072116	1.58496250072116
HBEGF	3	2.8073549220576	3.16992500144231	4.52356195605701	5.16992500144231	4.70043971814109
TNFRSF14	8.07146236255662	8.0389189892923	7.88874324889826	6.12928301694497	6.61470984411521	6.64385618977472
MYO18B	8.16490692667569	7.86418614465428	7.94836723158468	6.4093909361377	6.8073549220576	6.39231742277876
TBC1D4	10.0154150523867	10.0887882387169	9.9901039638575	8.81698362325538	9.08214904135387	9.01402047031493
PRRT3	7.25738784269265	6.95419631038687	7.3037807481771	6	5.85798099512757	6
HPGD	11.118292233027	11.3706874068072	11.1761731491075	9.47167521439204	9.87498134765377	9.93369065495223
NFILZ	3.90689059560852	4.08746284125034	3.90689059560852	2.32192809488736	2.58496250072116	2.8073549220576
RNVU1-25	1.58496250072116	1	1.58496250072116	3.32192809488736	3	3.16992500144231
RNVU1-27	4.32192809488736	4.16992500144231	4.64385618977472	6.10852445677817	6.2667865406949	5.78135971352466
PREX1	9.7262181593322	10.0781508077346	9.98441845880114	8.64024493622235	8.7714894695006	8.79116288855502
MYBL1	6	5.58496250072116	5.6724253419715	7.04439411935845	7.13955135239879	7.37503943134692
PIWIL3	5.49185309632967	5.6724253419715	5.52356195605701	1.58496250072116	3	1.58496250072116
PIM3	7.51569983828404	7.91886323727459	7.94251450533924	9.06069593168755	9.24792751344359	9.17990909001493
RAG1	5.12928301694497	4.95419631038687	4.85798099512757	2.32192809488736	2.8073549220576	1.58496250072116
BTG1	9.59245703726808	9.8073549220576	9.57175264350355	10.652844973002	10.8879821330585	10.8233672400462
COL23A1	7.22881869049588	7.4757334309664	6.96578428466209	5.75488750216347	5.83289001416474	5.90689059560852
BST2	9.85018683764577	9.82495874052852	9.87805091272854	8.45121111183233	8.77807712953536	8.79441586635011
H2AX	11.4162697445232	11.5887146355823	11.4747199465265	12.4046093978377	12.5924570372681	12.5087851620645
CHCHD7	9.65105169117893	9.56414948998573	9.4655664048094	10.4807902010958	10.6821167649501	10.6899979714194
NRBP2	7	7.39231742277876	7.31288295528436	5.52356195605701	5.93073733756289	5.8073549220576
CNKSR3	9.94251450533924	10.1799090900149	10.1959872980285	8.48381577726426	8.88264304936184	8.83920378809694
KRT19	10.5961897561444	10.5294305541462	10.2276159434142	9.22641219278879	9.23122118071119	9.3151495622563
RPS6KL1	10.8811139606751	11.2227949028681	11.298062567719	9.56033283421244	9.85953478638265	9.77643303244473
EVI2A	4	4.39231742277876	4.39231742277876	2.58496250072116	2.58496250072116	2
H3C7	4.75488750216347	4.75488750216347	4.52356195605701	6.14974711950468	6.88264304936184	6.8073549220576
LINC01226	4.16992500144231	4.32192809488736	4.64385618977472	1	0	1.58496250072116
DRAM1	8.52356195605701	8.70735913208088	8.58871463558226	7.62205181945638	7.65821148275179	7.4594316186373
FAM83A-AS1	7.65821148275179	7.74819284958946	7.56224242422107	6.33985000288462	6.02236781302845	6.5077946401987
TCAF1P1	4.39231742277876	4.52356195605701	4.70043971814109	5.58496250072116	5.58496250072116	5.61470984411521
PLEKHA7	7.81378119121704	7.98868468677217	7.90689059560852	6.5077946401987	6.4757334309664	5.93073733756289
PCDH9	4.95419631038687	4.70043971814109	5.04439411935845	6.2667865406949	6.89481776330794	6.78135971352466
H2BC5	7.48381577726426	7.95419631038687	7.48381577726426	8.98013957763916	9.2644426002266	9.19967234483636
SERINC2	5.55458885167764	5.88264304936184	5.90689059560852	4.4594316186373	4.64385618977472	4.58496250072116
VAV1	8.12928301694497	8.09803208296053	7.82017896241519	6.64385618977472	6.91886323727459	6.58496250072116
H2BC11	5.49185309632967	6.02236781302845	6.12928301694497	7.61470984411521	8.27612440527424	8.10328780841202
RAMP1	3.90689059560852	4.39231742277876	4.39231742277876	5.85798099512757	5.83289001416474	5.58496250072116
H2AC19	3.32192809488736	2.58496250072116	3.58496250072116	5.32192809488736	5.55458885167764	5.6724253419715
FLI1	5.28540221886225	5.49185309632967	5.35755200461808	6.5077946401987	7	6.71424551766612
ATP5F1AP3	5.32192809488736	5.35755200461808	5.7279204545632	4	4.24792751344359	3.90689059560852
SPATC1L	7.96578428466209	8.02236781302845	7.92481250360578	6.6724253419715	6.88264304936184	7.02236781302845
ECHDC2	7.91886323727459	8.4093909361377	8.12412131182919	6.53915881110803	6.85798099512757	6.7279204545632
MMRN1	5.28540221886225	5.61470984411521	5.6724253419715	6.70043971814109	6.93073733756289	7.03342300153745
LINC00910	7.32192809488736	7.95419631038687	7.56224242422107	9.12928301694497	9.11894107272351	9.17990909001493
MAPRE3	7.3037807481771	7.4093909361377	7.24792751344359	8.46352437327118	8.5274770060604	8.2336196767597
PTPN6	11.35149140932	11.4325419003883	11.0600203545079	10.1176431013891	10.1623913287569	10.1228279948077
CD53	6.95419631038687	6.44294349584873	6.08746284125034	4.08746284125034	4.32192809488736	4.58496250072116
GBP4	7.76818432477693	7.74819284958946	7.43462822763672	9.00842862207058	9.04712391211403	9.48179943166575
H2BC12	7.467605550083	7.7279204545632	7.67948009950545	8.79441586635011	9.2644426002266	9.29232163280204
H2BC13	5	5.4594316186373	4.95419631038687	6.75488750216347	7.44294349584873	7.39231742277876
H2AC18	3.32192809488736	3.16992500144231	2.32192809488736	5.58496250072116	5.16992500144231	5.70043971814109
USP18	6.74146698640115	6.93073733756289	6.95419631038687	4.90689059560852	5.58496250072116	5.12928301694497
TRIM63	7.78790255939143	7.60733031374961	7.20945336562895	3.90689059560852	4.90689059560852	5.08746284125034
CCDC181	2.8073549220576	3.16992500144231	3	4.08746284125034	4.24792751344359	4.39231742277876
CD37	8.88264304936184	9.07414146275251	8.78463484555752	7.62205181945638	7.56224242422107	7.88874324889826
PTPN13	4.52356195605701	4.52356195605701	4.39231742277876	5.64385618977472	5.75488750216347	6.14974711950468
DGKA	8.92481250360578	9.13955135239879	8.94836723158468	7.91288933622996	8.09275714091985	7.95419631038687
NEK11	5.6724253419715	5.83289001416474	5.90689059560852	4.08746284125034	4.64385618977472	4.24792751344359
SOCS1	5.6724253419715	6.14974711950468	6.39231742277876	7.8008998999203	8.41362792902417	8.23840473932508
HOMER1	7.37503943134692	7.44294349584873	7.53915881110803	8.43045255166553	8.61838550225861	8.81698362325538
GPT	6.76818432477693	6.3037807481771	6.65821148275179	4.58496250072116	4.64385618977472	3.8073549220576
RN7SKP255	6.65821148275179	7	6.4093909361377	8.06608919045777	8.17990909001493	8.17990909001493
PTPN22	7.53138146051631	7.32192809488736	7.23840473932508	5.16992500144231	5.8073549220576	5.8073549220576
CALB2	6.06608919045777	6.18982455888002	6.08746284125034	4.08746284125034	3	3.90689059560852
SAT2	6.33985000288462	6.5077946401987	6.55458885167764	7.5077946401987	7.5077946401987	7.79441586635011
CTSE	10.3286749273279	10.3498340914572	10.5896511465148	9.31061278165953	9.36632221424582	9.46352437327118
ASCL2	2.32192809488736	1.58496250072116	1.58496250072116	4.24792751344359	3.70043971814109	4.24792751344359
SAP30L-AS1	8.29001884693262	8.72109918870719	8.4093909361377	9.69174351917128	10.0980320829605	9.97154355395077
KCTD13-DT	2.8073549220576	3.16992500144231	2.8073549220576	4.16992500144231	4.58496250072116	4.64385618977472
LRRC2	9.06877827798541	9.2807707701306	8.99717948093762	7.84549005094437	7.79441586635011	8.10852445677817
IFRD1	6.20945336562895	6.12928301694497	6.12928301694497	7.06608919045777	7.4178525148859	7.39231742277876
ZFR2	0	0	0	2.32192809488736	3.16992500144231	2
PTPRH	9.49585502688717	9.75321674917896	9.43879185257826	8.1548181090521	8.2667865406949	8.50382573799575
P2RX4	8.66888498426625	8.90086680798075	8.48381577726426	7.31288295528436	7.56224242422107	7.4262647547021
ABTB2	6.59991284218713	6.06608919045777	6.4594316186373	7.91288933622996	7.6724253419715	7.84549005094437
H3C10	6.4093909361377	6.8073549220576	6.5077946401987	7.85798099512757	7.89481776330794	8.25266543245025
COL6A4P2	11.3663222142458	11.3381792499001	11.2348174311173	10.1163439612375	10.3037807481771	10.4115109880121
H4C13	6.65821148275179	7.20945336562895	7.06608919045777	8.51963625284321	9.05799172275918	9.17990909001493
H3C3	5.4594316186373	6.28540221886225	5.52356195605701	7.70735913208088	8.26209484537018	8.02236781302845
EAF2	6.90689059560852	7.14974711950468	7.12928301694497	8.19475685442225	8.7279204545632	8.56985560833095
CDKL1	9.41574176829009	9.40087943628218	9.33315535031062	7.76155123244448	8.27612440527424	8.13955135239879
NEU1	9.70908381255034	9.79766152585376	9.59991284218713	10.5971214287896	10.8719052376592	10.8328900141647
PPM1H	8.4093909361377	8.63299519714296	8.61470984411521	7	7.06608919045777	7.4757334309664
SSC4D	1.58496250072116	2.32192809488736	2.58496250072116	0	0	0
TTC22	0	0	0	1.58496250072116	2.32192809488736	2.58496250072116
OR2W6P	0	0	0	2.58496250072116	1.58496250072116	2.32192809488736
RBM12B-DT	0	0	0	2.58496250072116	1.58496250072116	2.32192809488736
AKAP17BP	0	0	0	2.58496250072116	2.32192809488736	1.58496250072116
LGALS1	7.29462074889163	7.59991284218713	6.98868468677217	5.08746284125034	5.61470984411521	5.61470984411521
ZC2HC1A	4.64385618977472	4.64385618977472	4.32192809488736	5.61470984411521	5.64385618977472	5.8073549220576
MYCN	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
LINC02212	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
RPL5P21	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
SRRM3	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
TCAM1P	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
PRR34	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
CRYAA2	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0
BICD1P1	0	0	0	2.32192809488736	1.58496250072116	1.58496250072116
CYS1	0	0	0	2.32192809488736	1.58496250072116	1.58496250072116
LINC01933	0	0	0	1.58496250072116	2.32192809488736	1.58496250072116
MDFI	0	0	0	2.32192809488736	1.58496250072116	1.58496250072116
CROCCP1	0	0	0	1.58496250072116	2.32192809488736	1.58496250072116
ALDOB	0	0	0	2.32192809488736	1.58496250072116	1.58496250072116
PPIAP42	0	0	0	2.32192809488736	1.58496250072116	1.58496250072116
OR2AG2	0	0	0	1.58496250072116	1.58496250072116	2.32192809488736
KCNA1	0	0	0	1.58496250072116	1.58496250072116	2.32192809488736
TMEM132B	0	0	0	1.58496250072116	1.58496250072116	2.32192809488736
KCNH5	0	0	0	2.32192809488736	1.58496250072116	1.58496250072116
LINC02250	0	0	0	1.58496250072116	1.58496250072116	2.32192809488736
SPPL2C	0	0	0	1.58496250072116	2.32192809488736	1.58496250072116
KIAA1755	0	0	0	1.58496250072116	2.32192809488736	1.58496250072116
MIR659	0	0	0	1.58496250072116	2.32192809488736	1.58496250072116
CLDN5	0	0	0	1.58496250072116	2.32192809488736	1.58496250072116
TMSB4XP2	2.32192809488736	1.58496250072116	1.58496250072116	0	0	0
SOD1P1	2.32192809488736	1.58496250072116	1.58496250072116	0	0	0
OR10D3	2.32192809488736	1.58496250072116	1.58496250072116	0	0	0
ALX4	2.32192809488736	1.58496250072116	1.58496250072116	0	0	0
KRT17P8	2.32192809488736	1.58496250072116	1.58496250072116	0	0	0
LINC01419	3.4594316186373	2.32192809488736	3.16992500144231	5.61470984411521	5.35755200461808	5.90689059560852
GAREM2	5.28540221886225	5.83289001416474	5.39231742277876	4	4.16992500144231	4.08746284125034
EGLN3	6.83289001416474	6.98868468677217	6.4757334309664	8.11374216604919	8.26209484537018	8.03342300153745
RND1	4.08746284125034	4.08746284125034	4.52356195605701	5.70043971814109	6.22881869049588	5.78135971352466
PPM1L-DT	6.12928301694497	5.93073733756289	5.75488750216347	7.06608919045777	7.4178525148859	7.17990909001493
MYH15	7.64385618977472	7.71424551766612	7.94251450533924	6.75488750216347	6.68650052718322	6.5077946401987
IL6ST	10.6247954558602	10.9188632372746	10.7862696276485	11.7338627196785	11.8101699376647	11.91288933623
SHISA7	9.83605035505807	10.0014081943928	9.89784545600551	8.29920801838728	8.5352753766208	8.83920378809694
ARHGAP42	8.04439411935845	7.97727992349992	7.98299357469431	5	5.97727992349992	6
HSPA7	7.45121111183233	6.82017896241519	6.91886323727459	3.8073549220576	4.85798099512757	4.64385618977472
RB1-DT	3.58496250072116	3.4594316186373	3.70043971814109	5.35755200461808	4.75488750216347	5.08746284125034
APPL1	7.76818432477693	8.0389189892923	8.25266543245025	9.25502856981873	9.53138146051631	9.319672120947
P2RX7	6.8703647195834	6.65821148275179	6.49185309632967	3.4594316186373	4.70043971814109	3.8073549220576
TMPRSS11F	5.16992500144231	5.08746284125034	5.49185309632967	3	1.58496250072116	2.32192809488736
SPNS2	5.78135971352466	5.52356195605701	5.32192809488736	6.95419631038687	6.89481776330794	6.68650052718322
SPSB2	7.17990909001493	6.94251450533924	7.19967234483636	8.16490692667569	8.62205181945638	8.4757334309664
KCNN4	7.65105169117893	7.66533591718518	7.60733031374961	5.95419631038687	5.88264304936184	5.08746284125034
CCNYL1	8.75488750216347	9.03617361255349	9.01122725542325	9.94544383637791	9.91288933622996	10.0741414627525
H2BC17	4.8073549220576	5.58496250072116	5.39231742277876	6.97727992349992	7.31288295528436	7.49984588708321
CDK6	10.1724275086455	10.2946207488916	10.4614794472862	9.2336196767597	9.37937836707126	9.30149619498255
PLP2	9.38586240064146	9.54303182025524	9.19229281447077	8.30833903013941	8.11894107272351	8.3264294871223
ITGB3	8.3264294871223	8.17492568250068	7.74819284958946	9.84705734609134	9.45327063401062	9.66888498426625
UBASH3A	7.06608919045777	7.59245703726808	7.33091687811462	4.32192809488736	5.24792751344359	5.24792751344359
UPK1A-AS1	0	0	0	2	2.58496250072116	1.58496250072116
SLC11A1	7.02236781302845	7.35755200461808	7.59245703726808	5.7279204545632	5.95419631038687	5.49185309632967
IRGM	0	0	0	3.70043971814109	2.58496250072116	2.32192809488736
CFAP161	5.93073733756289	6.06608919045777	6.02236781302845	4.4594316186373	4.24792751344359	3.58496250072116
CD244	6.94251450533924	7.16992500144231	6.88264304936184	3.4594316186373	1	2.32192809488736
SLC18B1	9.44501484586842	9.33762190199251	9.63662462054365	8.37937836707126	8.54689445988764	8.37503943134693
PROKR1	3.90689059560852	3	3.70043971814109	1.58496250072116	1.58496250072116	1.58496250072116
H4C4	4.39231742277876	5.35755200461808	4.52356195605701	6.8073549220576	7.32192809488736	7.13955135239879
LINC00884	8.34872815423108	8.7176764230664	8.56224242422107	7.31288295528436	7.49984588708321	7.16992500144231
MS4A4E	5.12928301694497	5.20945336562895	5.39231742277876	1.58496250072116	0	2
FAM13A	9.1873520732005	9.4241662888181	9.43045255166553	7.99435343685886	8.2045711442492	8.36194377373524
H4C2	5.95419631038687	6.44294349584873	6.04439411935845	7.467605550083	8.01122725542325	7.78135971352466
IDH3A	8.93369065495223	9.10590850857116	9.33762190199251	10.1836353814732	10.3286749273279	10.2240016741981
EFHB	5.28540221886225	5.24792751344359	5.39231742277876	4	3.58496250072116	4.16992500144231
QPRT	9.87805091272854	10.1150436501617	9.85798099512757	8.99435343685886	8.83605035505807	9.00562454919388
TM7SF2	8.08746284125034	8.35314682549808	8.34872815423108	9.21916852046216	9.53915881110803	9.45532722030456
STARD10	5.78135971352466	6	6.12928301694497	4.90689059560852	4.75488750216347	4.52356195605701
ITGB2	5.78135971352466	5.58496250072116	5.08746284125034	3.58496250072116	3.90689059560852	3.90689059560852
SNORD14E	2.58496250072116	2.8073549220576	2	4.39231742277876	4.64385618977472	5.16992500144231
LINC00963	9.38154295118458	9.52160043972373	9.18239435340453	8.2240016741981	8.3037807481771	8.40087943628218
LRRC4B	6.52356195605701	6.10852445677817	5.58496250072116	8.27146302790437	7.91886323727459	8.07146236255662
NCF1	5.24792751344359	5.4594316186373	5.04439411935845	0	1.58496250072116	2
RGS16	8.64745842645492	8.59618975614441	8.1548181090521	7.08746284125034	7.23840473932508	6.94251450533924
CRISP3	4.75488750216347	5.04439411935845	4.85798099512757	3.4594316186373	2.58496250072116	3
TJP1	7.10852445677817	7.12928301694497	6.89481776330794	8.02236781302845	8.45121111183233	8.36632221424582
FAIM	8.16490692667569	8.05528243550119	8.25738784269265	7.03342300153745	7.28540221886225	6.95419631038687
SBF2-AS1	5.7279204545632	5.6724253419715	6.02236781302845	3.70043971814109	3.58496250072116	4.39231742277876
MIR23AHG	7.34872815423108	7.6724253419715	7.13955135239879	8.58120058192496	8.78790255939143	8.74146698640115
GAPT	5.88264304936184	5.49185309632967	5.64385618977472	3.4594316186373	3.90689059560852	4.24792751344359
RAB39B	7.04439411935845	7.23840473932508	7.02236781302845	7.98868468677217	8.2045711442492	8.29920801838728
ZKSCAN7	4.39231742277876	4.8073549220576	4.64385618977472	6.08746284125034	6.4594316186373	5.88264304936184
HMGB3P26	1.58496250072116	2.58496250072116	2.58496250072116	0	0	0
TRIM29	5.39231742277876	5.70043971814109	4.64385618977472	2.58496250072116	3.16992500144231	2.8073549220576
IL20RB	6.4262647547021	5.97727992349992	6.10852445677817	3.70043971814109	4.58496250072116	4.24792751344359
SCNN1A	1.58496250072116	1.58496250072116	2	3.4594316186373	3.90689059560852	3.16992500144231
LINC-PINT	3.58496250072116	3.58496250072116	3	4.85798099512757	4.8073549220576	5
SEMA6C	6.08746284125034	6.4757334309664	6.28540221886225	7.35755200461808	7.5077946401987	7.73470962022584
H2AC16	6.64385618977472	7.08746284125034	7.37503943134692	8.51569983828404	8.82017896241519	8.70043971814109
THSD1	2	2.32192809488736	1.58496250072116	4.08746284125034	3.58496250072116	3.70043971814109
KCNQ4	7.04439411935845	6.64385618977472	7.03342300153745	4.90689059560852	4.70043971814109	5.49185309632967
ORAI2	8.90388184573618	8.89784545600551	8.65105169117893	7.72109918870718	7.54689445988764	7.876516946565
MRPS30-DT	4.39231742277876	4.08746284125034	4.58496250072116	3.16992500144231	3	3.16992500144231
MYB	13.0952321716193	13.2701492973165	13.3372037497146	11.5910547740368	12.0967151544885	12.0223678130285
5_8S_rRNA	0.830074998557688	1.53051471669878	1.15200309344505	3	2.63742992061529	3.13385574673479
ZNF815P	6.4757334309664	6.4757334309664	6.52356195605701	5.12928301694497	4.24792751344359	4.75488750216347
HMGB3P16	4.39231742277876	4.08746284125034	3.8073549220576	0	0	1.58496250072116
HEPH	6.71424551766612	6.56985560833095	6.8703647195834	4.16992500144231	2.8073549220576	4.16992500144231
DLGAP1-AS1	7.58496250072116	7.2667865406949	7.20945336562895	6.3037807481771	6.32192809488736	6.2667865406949
SLC7A8	5.52356195605701	4.64385618977472	4.85798099512757	6.89481776330794	6.94251450533924	6.75488750216347
PRDM1	6.95419631038687	7.13955135239879	6.62935662007961	5.32192809488736	4.39231742277876	4.8073549220576
LYRM4-AS1	4.16992500144231	4.08746284125034	4.08746284125034	5.04439411935845	5.52356195605701	5.49185309632967
APOC1	7.37503943134692	7.57742882803575	7.12928301694497	5.58496250072116	4.75488750216347	5.58496250072116
DOP1B	6.08746284125034	6.4262647547021	5.93073733756289	7.31288295528436	7.4178525148859	7.32192809488736
ROM1	5.39231742277876	4.95419631038687	4.90689059560852	3.70043971814109	3.8073549220576	3.90689059560852
PNMA3	3.4594316186373	3.8073549220576	3.70043971814109	1.58496250072116	2.32192809488736	1.58496250072116
IGHD	6.39231742277876	5.78135971352466	6.20945336562895	2	3.32192809488736	3.4594316186373
NCAM1	2	2	1.58496250072116	3.16992500144231	3.8073549220576	3.4594316186373
RINL	8.99717948093762	9.14974711950468	8.75822321472672	7.74146698640115	7.94251450533924	7.91288933622996
KIF3A	8.90086680798075	8.98868468677217	8.84862294042934	9.7797193551434	9.93663793900257	10.1598713367784
EPN3	6.28540221886225	6.68650052718322	5.7279204545632	4.08746284125034	4.39231742277876	4.32192809488736
PITX1-AS1	6.79441586635011	6.85798099512757	6.8703647195834	5.08746284125034	5.75488750216347	5.4262647547021
LAIR2	1.58496250072116	2.32192809488736	1.58496250072116	3.4594316186373	3.58496250072116	3.70043971814109
CCR7	6.02236781302845	6.20945336562895	6.37503943134692	5.12928301694497	4.90689059560852	4.64385618977472
IKZF2	5.4594316186373	5.75488750216347	5.70043971814109	4.4594316186373	4	4.4594316186373
TAC3	5.35755200461808	6.2667865406949	5.6724253419715	7.75488750216347	7.49185309632967	7.876516946565
FAM111B	4.90689059560852	4.90689059560852	5.4262647547021	6.37503943134692	6.79441586635011	6.56985560833095
BCRP3	4	4.32192809488736	3.58496250072116	1.58496250072116	2.32192809488736	1.58496250072116
GPT2	7.92481250360578	8.33091687811462	8.37068740680722	9.37068740680722	9.51963625284321	9.33762190199251
CRHR2	6	6.24792751344359	6.12928301694497	7	7.33985000288462	7.3037807481771
KAZN-AS1	1.58496250072116	1.58496250072116	2.32192809488736	3.70043971814109	4.39231742277876	4.64385618977472
MAPK3	7.81378119121704	7.75488750216347	7.72109918870718	6.10852445677817	6.55458885167764	6.68650052718322
ETS1	4.24792751344359	3.90689059560852	4.58496250072116	5.88264304936184	6.59991284218713	6.75488750216347
MOV10L1	4.85798099512757	4.64385618977472	4.39231742277876	3.16992500144231	2.32192809488736	2.8073549220576
DBP	5.6724253419715	5.58496250072116	6.08746284125034	4.39231742277876	4.64385618977472	4.39231742277876
MRGPRE	5.04439411935845	5.4594316186373	5.4262647547021	2.8073549220576	2	1
H1-1	3.70043971814109	2.8073549220576	2.8073549220576	5.52356195605701	5.04439411935845	5.75488750216347
LINC01088	5.04439411935845	5.75488750216347	5.32192809488736	2.8073549220576	3	3.70043971814109
SMIM10	11.892163309862	12.2100624832402	12.030322282644	10.9270371687203	11.1567151442247	11.025831668332
SH3BP5	4.85798099512757	4.70043971814109	4.32192809488736	5.97727992349992	6.32192809488736	5.90689059560852
CCDC152	6.24792751344359	6.49185309632967	6.44294349584873	7.36632221424582	7.85798099512757	7.60733031374961
ZBBX	1	1.58496250072116	1.58496250072116	0	0	0
RBP7	0	0	0	1.58496250072116	1.58496250072116	1
ABHD17AP3	0	0	0	1.58496250072116	1.58496250072116	1
RPL30P2	0	0	0	1	1.58496250072116	1.58496250072116
LRRTM1	0	0	0	1.58496250072116	1	1.58496250072116
AOX2P	0	0	0	1.58496250072116	1	1.58496250072116
FBXO40	0	0	0	1.58496250072116	1.58496250072116	1
NECTIN3-AS1	0	0	0	1.58496250072116	1	1.58496250072116
RNU6-658P	0	0	0	1	1.58496250072116	1.58496250072116
RBM24	0	0	0	1.58496250072116	1	1.58496250072116
MARCKSL1P2	0	0	0	1.58496250072116	1	1.58496250072116
GNL2P1	0	0	0	1	1.58496250072116	1.58496250072116
VCX	0	0	0	1.58496250072116	1.58496250072116	1
TRPM6	0	0	0	1	1.58496250072116	1.58496250072116
LMX1B	0	0	0	1	1.58496250072116	1.58496250072116
ENTPD2	0	0	0	1.58496250072116	1.58496250072116	1
FGF14-IT1	0	0	0	1.58496250072116	1.58496250072116	1
LTK	0	0	0	1	1.58496250072116	1.58496250072116
CEROX1	0	0	0	1.58496250072116	1	1.58496250072116
ABCC12	0	0	0	1	1.58496250072116	1.58496250072116
LINC01727	0	0	0	1.58496250072116	1	1.58496250072116
KLKP1	0	0	0	1.58496250072116	1	1.58496250072116
NAPSB	0	0	0	1.58496250072116	1.58496250072116	1
LINC02613	1.58496250072116	1	1.58496250072116	0	0	0
RALBP1P1	1.58496250072116	1.58496250072116	1	0	0	0
FAM136BP	1.58496250072116	1.58496250072116	1	0	0	0
FYTTD1P1	1.58496250072116	1.58496250072116	1	0	0	0
TEX12	1.58496250072116	1.58496250072116	1	0	0	0
EIF4BP2	1.58496250072116	1.58496250072116	1	0	0	0
LINC00482	1.58496250072116	1	1.58496250072116	0	0	0
TPSD1	7.31288295528436	7.44294349584873	6.98868468677217	6.04439411935845	6.06608919045777	5.70043971814109
H3C2	6.12928301694497	6.79441586635011	6.85798099512757	8.21431912080077	8.76818432477693	8.40514146313634
LINC00240	3	2.58496250072116	2.8073549220576	4.32192809488736	4.64385618977472	4
EPS8L1	7.74819284958946	8.31288295528435	8.04439411935845	6.33985000288462	6.6724253419715	6.75488750216347
SLC1A4	8.7176764230664	8.98868468677217	8.96866679319521	9.79928162152192	10.1241213118292	9.94251450533924
MERTK	7.16992500144231	7.93663793900257	7.71424551766612	6.02236781302845	5.4262647547021	5.75488750216347
HECW2-AS1	5.04439411935845	5	5.24792751344359	2.8073549220576	2.8073549220576	3.70043971814109
PHLDB2	2.32192809488736	1.58496250072116	2.32192809488736	4.24792751344359	3.70043971814109	4
H4C15	2.58496250072116	1.58496250072116	1.58496250072116	4.32192809488736	5.55458885167764	5.4262647547021
C8orf74	2.32192809488736	2.58496250072116	1.58496250072116	4.08746284125034	4.08746284125034	4.16992500144231
FCGR2B	5.04439411935845	5.97727992349992	5.64385618977472	3.70043971814109	3.8073549220576	3.4594316186373
LINC01816	2	3	2.58496250072116	4.58496250072116	4.39231742277876	4.39231742277876
CMKLR1	5.93073733756289	5.88264304936184	6.24792751344359	4.24792751344359	4.85798099512757	4.58496250072116
IFITM2	5.93073733756289	6.28540221886225	6.14974711950468	3.90689059560852	2.32192809488736	3.32192809488736
ID1	6.5077946401987	6.91886323727459	6.83289001416474	7.90086680798075	8.08746284125034	8.4178525148859
IRAG2	7.28540221886225	7.68650052718322	7.70735913208088	6.24792751344359	5.95419631038687	6.4093909361377
SYP	6.59991284218713	6.61470984411521	6.37503943134692	7.37503943134692	7.6724253419715	7.66533591718518
LINC00570	7.74819284958946	7.70043971814109	7.56985560833095	4	5.61470984411521	4.64385618977472
LY6G6E	5.04439411935845	4.85798099512757	4.85798099512757	6.12928301694497	6.70043971814109	6.12928301694497
KCNQ5	6.4093909361377	6.22881869049588	5.78135971352466	3.16992500144231	4.16992500144231	4.08746284125034
SYTL3	4.95419631038687	5.55458885167764	4.64385618977472	3.16992500144231	2.8073549220576	2.32192809488736
GPR21	0	0	0	2.32192809488736	1.58496250072116	2.8073549220576
NLRP12	0	0	0	2.8073549220576	2.32192809488736	1.58496250072116
RNF225	0	0	0	1.58496250072116	2.8073549220576	2.32192809488736
SPRR2F	2.8073549220576	2.32192809488736	1.58496250072116	0	0	0
ESRRG	5.04439411935845	5.61470984411521	5.6724253419715	2.32192809488736	3.4594316186373	3.16992500144231
PCDH10	3.70043971814109	3.90689059560852	4.16992500144231	4.95419631038687	5.16992500144231	5.24792751344359
